id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
864691135103948365,419584.0,810432.0,835080.0,404681.829908514,824235.8828916724,840053.6823969727,0,0,0,0,0,0.534928991736755,0.8438093676711672,0.0428570277770592,0.5760712281082906,163835.34646644932,84806
864691135103950157,584576.0,967232.0,713040.0,568652.8882397457,913992.73377085,695833.0016329219,4,1,3,1,3,-0.3338615568252098,-0.8772489261371716,-0.3449214149127685,0.8471976788432132,457309.9888267105,369871
864691135103951693,653248.0,1033024.0,767640.0,636358.9602863862,979147.9062612406,750561.9842442941,16,1,16,1,16,-0.3528170774141653,-0.8449200318096229,-0.4020326475943865,0.7823679907467507,450493.0507329285,337077
864691135103952717,648768.0,1000064.0,841440.0,615616.2900725817,919582.6887993944,815443.565597171,29,7,22,8,23,-0.1969118385310347,-0.9374640473251742,-0.2870311617560558,0.8725468280209329,480132.3552674971,409529
864691135103957837,1063744.0,633152.0,824560.0,1065498.8992980225,640906.730709317,833830.4612500032,29,11,19,13,24,-0.0366412388919974,0.7715002141780192,0.6351730780942553,0.5250574382509452,451717.3621747885,393234
864691135103960397,708480.0,627840.0,929360.0,711480.2549346912,618376.8255519192,924233.2278847764,16,2,14,2,25,-0.0269140671318845,-0.9948299060545578,0.0979239041802406,0.7451981180897491,381388.0822602546,281173
864691135103968077,1076032.0,598592.0,777080.0,1070627.0873411591,596227.076180914,775414.4982142121,12,1,11,1,11,0.0083195691456126,-0.9740848353280788,-0.2260299058821665,0.6212460302394807,322276.6489942974,274341
864691135103969357,1026752.0,629120.0,919840.0,1027231.1224373918,590455.5467246479,911592.3961453348,36,11,25,16,40,0.1315145197925583,-0.8489208430794704,-0.5118958226719329,0.7075830103684834,430279.793108442,502373
864691135103969869,356480.0,915840.0,702200.0,391944.6914789584,912396.1556071012,694678.2394364193,1,0,1,0,1,0.7824417362490523,-0.426668916900029,-0.4535841319170281,0.6180390276964134,130483.69896330264,114966
864691135103975245,968704.0,952640.0,767080.0,967666.335356971,965458.3237791891,767811.507746688,20,8,13,9,16,0.7475582988468417,-0.0921413834150141,0.6577739393496701,0.684720872941236,482485.0245239822,498876
864691135103981389,364352.0,723584.0,848280.0,361051.52914316894,699818.4519112144,846632.6677617751,1,0,1,0,1,-0.0636393787411761,-0.9976987305972932,0.0233938547055895,0.6603993058523444,171879.87754184508,104437
864691135103987277,1076672.0,638784.0,802880.0,1061282.9825055648,626157.3153991281,821018.5688186662,34,16,19,17,28,-0.4051330480619375,-0.1061733271360264,-0.908071824236888,0.5243355307723798,283142.7937733508,375480
864691135103996749,565568.0,985280.0,863920.0,560189.0582337781,984256.8144301485,863062.8276317265,7,1,6,1,6,0.335954636362799,0.608964885265327,0.7185375778761518,0.458125284073463,178070.1667141593,289977
864691135103997005,430784.0,1038592.0,794880.0,432500.4244804034,1021846.6371207688,803483.6655674803,5,3,3,3,4,0.7055251399120953,0.691586076322356,0.1547351801920526,0.697479935077969,193349.0601821328,120861
864691135104019021,632896.0,941120.0,756040.0,616240.198954562,893547.8124756839,744368.0090490339,24,1,23,1,31,-0.2570410789928553,-0.9100103244009818,-0.3252861712305159,0.7620666432377343,404910.3611440582,556578
864691135104021325,839424.0,890368.0,924120.0,842158.3687147736,853062.0158662676,920734.2660054076,14,5,9,6,10,-0.0676675995805946,-0.9659181802656625,-0.249846282740554,0.6660412871898781,397338.24105560256,321023
864691135104026957,993216.0,1007296.0,864080.0,969191.5196093004,946368.25286458,855409.298504484,33,23,10,25,11,0.0080785258795057,-0.9535204824353526,-0.3012198980742587,0.777145786133037,503918.4332362859,459110
864691135104027213,909824.0,663744.0,880920.0,944138.7485500984,643778.3131182478,872053.5599030694,86,74,16,103,17,0.1034923819995558,0.97255998658968,0.2083660225486375,0.5414900653325349,319859.8214429382,313077
864691135104028493,996288.0,881408.0,818680.0,1007374.8922089684,901931.9344595602,819421.4283632754,17,5,12,5,12,-0.6605765028803383,-0.7481263609260308,0.0628142653380378,0.4945726116856938,304355.41278250865,572611
864691135104029773,862912.0,985088.0,932400.0,855864.9899036724,911198.035299538,909988.2239438446,19,11,8,12,8,0.0250280005564651,-0.955483854923822,-0.2939799349752605,0.8115311075172911,577296.5947560519,369104
864691135104181325,795904.0,752896.0,825520.0,815760.6528745677,689850.2369839913,842924.2070644628,519,499,43,1093,53,0.734356934891579,-0.3723684666556299,-0.5675047288060074,0.5429534448189264,537056.3543895753,1064019
864691135104188749,612928.0,720576.0,915360.0,631719.103371334,701488.835480501,926578.3356554364,54,17,39,17,49,0.999546376845574,-0.0223049640318043,-0.0202368257003281,0.5161353680774048,356461.15756708814,448283
864691135104201293,769536.0,867776.0,851360.0,766384.6183172087,834646.6076493654,864861.1093149219,60,37,24,41,25,-0.4571874994818841,0.0296693669258498,0.8888753112690904,0.4686919463607577,442575.1452301363,540068
864691135113136281,647744.0,647168.0,885600.0,665021.0036772621,632090.9372180966,888713.0310579658,68,39,33,48,55,0.9974906460343272,-0.0313277565489623,-0.0634900208192584,0.4567100894023344,470815.7049904442,514787
864691135113138841,426816.0,697024.0,828000.0,445453.0334967714,704764.9690427277,813261.553753771,0,0,0,0,0,0.6537936523063932,0.6731880439115504,-0.3455021240722082,0.6555711956038813,211497.4530026337,150726
864691135113141657,649792.0,789376.0,863720.0,645850.0319836857,754227.1979152673,854748.7738867735,47,32,17,38,28,-0.1054575817852728,-0.9885950817894024,0.1075102911623227,0.7631951115968563,570126.9551645971,465117
864691135113141913,407424.0,773440.0,783600.0,417405.75303027575,788680.2285086738,778669.3724180699,1,1,0,1,0,-0.9379446155737337,-0.1057696381768859,0.33026153538699,0.6451886418304273,241299.690089326,247536
864691135113146009,540544.0,777088.0,828720.0,516875.465040033,767715.559642616,812906.4344794806,4,2,2,2,2,-0.8235885812359381,-0.4944571173261414,-0.2778740865631358,0.5104063921850991,154489.5380902231,118116
864691135113150105,1164608.0,902976.0,749320.0,1139808.6264085155,876700.2992609455,729201.5336177734,11,5,7,5,8,0.0886459777153974,-0.9658625217353494,-0.243416268441354,0.742491729377161,545657.0773300978,466188
864691135113184665,1030016.0,987136.0,905120.0,1034546.400583832,984051.1001249342,913606.9114132044,3,3,0,3,0,0.4869218319365428,-0.2181479832589581,-0.8457650897167666,0.598733147243228,292132.95149476815,198152
864691135113187225,784448.0,560320.0,726600.0,792751.2297249596,557554.6437020791,728886.4454988734,19,4,16,4,21,0.1737953410524388,-0.9845739908204202,0.0202295830015627,0.5073234589887823,329619.1622743561,619937
864691135113196441,1124800.0,962176.0,811960.0,1121397.8434981306,966291.5437508938,813064.9341797752,18,10,8,11,9,0.9927431337980764,-0.0431443961467742,-0.1122480796178925,0.7320063930041432,453164.9107774482,296639
864691135113199513,957312.0,574848.0,907360.0,955305.669178846,606123.0255082353,911865.217932736,36,18,18,19,24,0.171669575601441,-0.9420887073106448,-0.2880944712600005,0.7501583934239694,531640.4584725061,580507
864691135113200281,927104.0,595264.0,933160.0,909392.552226957,615140.0322417984,933113.175345397,140,129,15,200,16,0.315592185227342,-0.9438124662812398,-0.0980795652292306,0.7408859778349869,511435.5625021935,517199
864691135113218969,769472.0,662720.0,925320.0,778846.367352904,680112.0633870455,931233.4685322392,57,30,29,32,53,-0.1846596570156994,-0.925642896247158,-0.3302817580460931,0.5289848708742576,500967.03534689767,496769
864691135113321625,579776.0,638336.0,947640.0,574677.1471812045,625297.257875533,951920.08625778,15,6,9,6,10,-0.0301511822019002,-0.9995111783468508,-0.0082650209629371,0.6598282819875128,384717.4496951031,374255
864691135117775069,542592.0,881920.0,764360.0,535268.469464875,847695.9186086535,755434.2091026488,14,6,8,8,8,-0.2136099673614777,-0.9610197425966196,-0.1755330059657037,0.6529579520991433,393250.5696334416,416569
864691135117781981,650432.0,941696.0,758120.0,645845.852074444,905974.5561563378,743402.7826866428,13,0,13,0,15,-0.2892085464709395,-0.9229216008901758,-0.2541144137165014,0.7381859066351889,486619.6933420904,394913
864691135117787869,702592.0,683008.0,771560.0,711107.2590648839,665481.1056069108,760915.8625838577,37,14,24,15,28,-0.1207315681691336,-0.9861190065748588,-0.1139876893319404,0.572005519316393,410846.72660111135,324728
864691135117788637,626880.0,665344.0,805600.0,632426.2662868638,653098.0450979642,814733.7679700451,38,9,29,10,47,-0.1307047771142214,-0.991166170072791,0.0224918772617353,0.7390416844792648,522333.6766113949,402657
864691135117789405,873152.0,660928.0,729240.0,876067.7749571494,649120.0600317171,728546.0823142334,30,21,9,26,9,-0.0975178153273171,-0.9899023854294644,-0.1028763481799586,0.7546236135551945,418546.4508835882,357970
864691135117789917,756544.0,675008.0,943760.0,759873.3233624616,661989.9508266018,939711.7183597689,45,18,29,20,44,-0.2941817152586493,-0.952855722853114,-0.0743174934557698,0.6368871293420192,431246.78737920674,398530
864691135117791197,590656.0,631744.0,933960.0,587522.9517791177,623901.6946690487,935232.4496612042,34,9,25,12,29,-0.1108561313681609,-0.9912561799489844,0.0715688748761098,0.7327337196818232,404592.606922208,390569
864691135117792477,1035264.0,605056.0,844720.0,1033827.097475083,647225.0411631878,848913.9324574161,72,48,25,53,30,0.0588727102525142,0.981521370605488,0.1820708736515742,0.7795059858564322,681658.6374831208,556738
864691135117795037,1106816.0,900224.0,889160.0,1103876.041107534,809053.763799753,866387.7415873054,17,4,13,4,17,-0.0833463368084378,-0.9734930350445788,-0.2129899031886465,0.9125846408619984,596151.3208880036,436889
864691135117796317,976128.0,631808.0,923080.0,972968.02746564,618559.730730508,917001.9345777516,34,3,31,3,46,0.0162535496008595,-0.99205515933845,-0.1247492803800279,0.4930174036355391,328866.3837446073,460364
864691135117802205,1134144.0,572480.0,893680.0,1128189.9759789922,578296.6388874882,893398.2673711956,21,12,9,12,9,-0.0664394304025117,-0.9947255139616232,-0.0781470022558409,0.5296332328750023,343268.7842067027,396246
864691135117802717,1177792.0,651648.0,792320.0,1136380.1998531497,635543.0514655489,791635.193027838,31,28,4,34,6,-0.5899350415088997,-0.7665532675311414,-0.2537178252256296,0.535785609244877,322668.92811548617,330398
864691135117814493,1276416.0,602880.0,864200.0,1268771.9212113386,587982.7125404294,865045.1764477415,12,7,6,9,8,0.1446405955631175,-0.9088402733850798,-0.3912651985399165,0.4877831710067895,336970.7165553144,335519
864691135117820893,653632.0,651712.0,905120.0,677848.2788879907,617405.8608840475,916247.315171128,62,8,54,8,96,0.5701370284666467,-0.7385533452688321,0.3598370811401171,0.5723546174344286,370472.85751063074,549406
864691135117826269,1334464.0,913920.0,904880.0,1329630.939429916,828235.5133001595,893578.5287849484,4,1,3,1,3,0.1112008943421109,-0.9888645989073428,-0.0988997781864846,0.8938223786694046,579944.5375085736,456470
864691135117828317,811456.0,633024.0,843640.0,821291.2990380619,651790.5213816245,840102.7101022945,76,45,36,49,65,0.7011953921665903,-0.2710447076818962,0.659438995239118,0.5809698321142325,325673.37998921704,422292
864691135117834205,947776.0,656704.0,857760.0,942905.065493479,654715.8353757045,870261.3390520071,99,64,38,85,49,-0.0221482828077711,-0.9651901594990892,-0.2606096881829026,0.4327911471970606,435928.37778258417,547527
864691135117834973,1173952.0,978176.0,799200.0,1162683.4952169207,937567.6300923089,801387.7867360148,24,15,9,16,11,-0.0640777708238657,-0.9471005310692094,-0.3144751553535909,0.7930911230802392,576593.1774888028,631489
864691135117837789,1101824.0,846144.0,760320.0,1093421.3031731397,767685.9629255618,752112.9315512069,10,3,7,3,8,-0.0751967127599152,-0.9848900793840772,-0.156003159970972,0.8677918987461496,565562.1140411126,356947
864691135117912285,1267072.0,803456.0,803960.0,1270696.01487169,789231.9011582369,806577.2582317664,9,3,6,3,6,-0.1813691745327775,-0.938600030128291,-0.2934879997077727,0.8577655963028148,647817.6325910186,309421
864691135118041565,649152.0,1038592.0,905400.0,648033.5349400184,1036930.579265398,922880.2401245582,7,1,7,2,8,0.935558983319642,0.0292355397728362,-0.3519583383642287,0.6798239210713312,226340.8248812937,205861
864691135118046685,743872.0,955968.0,887840.0,747908.6166779922,909910.210467832,879929.1044394994,24,2,22,2,25,0.0074878962729714,-0.9547938578876972,-0.2971743938318608,0.7837466610364463,460270.7243101691,444720
864691135122298151,1195648.0,939904.0,773080.0,1175829.8988131862,871025.5360464252,745468.656353535,9,3,6,3,6,-0.0078971423273632,-0.9557263355456064,-0.2941509930080614,0.7735681995794655,510792.9037571121,365804
864691135122298919,819264.0,873856.0,816680.0,818083.4012546316,819570.6003187818,808926.2483613805,37,19,18,22,24,-0.1278011777320125,-0.974287326825782,-0.185556093289828,0.8294475252287632,523909.089328868,396871
864691135122300455,812736.0,691840.0,783200.0,797692.8618526239,668978.1177864177,783210.3667413081,72,34,39,40,59,0.1132360385445979,-0.9771853601175156,-0.1796840881845908,0.512562949971064,369849.69382806367,419027
864691135122300967,1034112.0,638848.0,746200.0,1039053.340232878,631801.239324441,756254.0975592873,54,48,7,58,7,-0.0968634409561162,-0.9515088042061144,-0.2919734051662771,0.5692238793876423,391913.48328438494,374156
864691135122301479,1064896.0,914944.0,903640.0,1057014.4984915596,792290.2394012294,883506.3633474805,6,0,6,0,6,-0.0865946682181635,-0.9742170210863258,-0.2083328088944976,0.9522530140009208,641808.0257607588,306768
864691135122308391,828416.0,947392.0,825640.0,865404.1641201837,908194.2816187184,838209.0653482534,20,15,6,20,9,0.7269955965776258,-0.5104330735525401,0.459277127647839,0.7951502892877702,504828.6539306808,307508
864691135122309159,995008.0,949760.0,805920.0,966438.6233282364,915726.1160112246,794830.0145588561,72,51,22,64,27,-0.324856284274286,-0.8595347438665537,-0.3945483730213094,0.5658454312143205,546026.0494960422,663008
864691135122309415,937024.0,869824.0,937480.0,931091.8439871998,854236.6359857966,944999.1545280667,6,2,4,2,4,-0.0057326362893283,-0.9798403972558776,-0.1996996063757201,0.7361149005130382,483670.21457260894,277726
864691135122309671,1025536.0,634624.0,890320.0,1028292.379790408,612368.3810125217,897036.4219445667,15,1,14,1,18,-0.0051529009310508,-0.9867162219686236,-0.1623716259571259,0.6476505385339323,386171.7241811139,317877
864691135122311463,955264.0,1004352.0,925880.0,947999.7517887016,952100.1565344854,908094.108022278,16,7,9,7,11,0.0992048252973552,-0.9291621604195331,-0.35611245735333,0.8138881067662025,398185.0352914316,348470
864691135122335783,421312.0,896512.0,704760.0,426391.6324607887,873414.014088882,683435.147267129,1,0,1,0,1,-0.4918091506909396,-0.868773752463434,-0.057930357561992,0.5622816943817183,242225.3508103873,291631
864691135122337319,689728.0,684032.0,819240.0,683786.2062772831,654116.3235066133,823626.680624433,43,2,41,2,88,-0.3450546370433117,-0.9279776678685776,-0.1406938001196362,0.6575049136399309,410423.3921628891,324581
864691135122338599,557504.0,847424.0,946640.0,563030.090546658,829986.1005101457,960446.3203076957,4,0,4,0,4,-0.1321170656402584,-0.9720066743735324,-0.1942887179944156,0.7412070721489751,455991.859636922,249726
864691135122341671,598144.0,600576.0,833680.0,595420.8323097128,631005.7647341815,830735.9809485865,64,39,25,44,33,0.2441302368163694,0.4715652428862629,-0.8473645314583348,0.4424753997392501,290996.4570960721,514546
864691135122342695,568960.0,947200.0,815200.0,553683.5671491489,873900.1933011042,795454.6087171505,23,6,17,6,19,-0.2068330146643707,-0.9446416866661432,-0.2547001921031703,0.914979537325794,563942.0917855664,504963
864691135122342951,579200.0,996160.0,805520.0,552191.329497385,918681.311082114,783458.3081554882,57,31,29,37,35,-0.2411780861780449,-0.9120789334875004,-0.3315797789911189,0.8454482709479941,508956.0465246287,727460
864691135122347047,1132224.0,1017472.0,902240.0,1096299.3988573465,947252.2695453631,891032.4480214701,34,19,15,26,16,-0.0277906652724419,-0.9657363645729544,-0.2580328526857154,0.5282858918668228,351503.0885906616,502354
864691135122349351,1146496.0,964864.0,933520.0,1139504.5060590522,881922.5291130762,916014.4651056838,18,9,9,12,10,-0.0309941478568889,-0.9616396906608632,-0.2725591094502337,0.8849764589471929,532383.9700136777,385733
864691135122386727,628352.0,710592.0,752680.0,630179.015057999,694492.977045161,753677.2992182809,66,33,34,49,51,-0.1075322144865396,-0.9817349754463994,-0.1569498672598303,0.6177645265533139,534750.5538513357,502050
864691135122561063,728832.0,875136.0,902040.0,739040.0206254828,849260.3821379849,909948.9923274484,39,10,29,11,32,-0.0581243288320735,-0.9899336938814112,-0.1290458992611778,0.7163354938560922,600386.1819975141,580680
864691135122588711,743872.0,661248.0,848800.0,734448.3066371911,609335.9022458352,837091.9026379219,310,226,129,389,246,-0.0279966863995269,0.980174890728072,0.1961462952412254,0.5657605647117941,435222.1855063789,1448471
864691135132653728,755328.0,717632.0,890880.0,769886.1003376085,702076.0745404701,894885.2464983157,108,55,63,65,112,-0.1793765532080291,-0.9799678133737504,-0.0865282434276641,0.5001234382290357,527549.0514803762,667895
864691135132655520,822336.0,709632.0,750880.0,822896.0152809747,668823.8711119756,758057.1617803846,29,5,25,5,35,-0.0456736380287735,-0.954356463838273,-0.2951570068951838,0.5658278261444349,390994.6020004543,383670
864691135132662688,492608.0,703552.0,811720.0,487167.0481234407,679384.9634059706,798622.7713857659,17,4,13,4,18,-0.1149704604735678,-0.9933682599463431,-0.0011372553233162,0.7453216855053361,356324.31719450536,278450
864691135132667552,1075008.0,856448.0,874080.0,1060685.2607334869,780049.7665816674,851171.7831121134,13,0,13,0,14,-0.0986281373893734,-0.980956861996717,-0.1673204273741174,0.8925537434816989,588490.0231678431,363514
864691135132682400,1164992.0,941440.0,843640.0,1155166.228204323,859084.7616387423,822004.4998443822,5,0,5,0,5,-0.1257552812890001,-0.9645005807447043,-0.2322159317769827,0.9016756582385718,610237.8455136226,248906
864691135132769184,1027648.0,947776.0,880560.0,1020871.6842171692,894131.4615529652,853123.2878889708,18,6,12,6,16,-0.1119050360554767,-0.9119771489558968,-0.3946833448318997,0.8532124326244721,402180.2418858494,387159
864691135132774560,734464.0,1049408.0,880840.0,703156.5533497311,960676.0109139484,858403.4680203012,47,19,29,21,31,-0.1076043506229394,-0.9479158596020096,-0.2997946411162127,0.879915899763698,747165.1425526773,493389
864691135132783008,752960.0,822208.0,826200.0,752078.3994765908,781720.8375333039,824762.9166282576,57,18,39,24,45,-0.1118519646447098,-0.9821665840799562,-0.1511222654734492,0.8773804895505163,635906.0388516726,519523
864691135132797600,761664.0,1010496.0,942880.0,771688.7599999293,949882.922641244,930461.5734166222,27,19,10,24,11,-0.0588344504359328,-0.8866507342328437,-0.4586817883089121,0.7706036252491398,393756.5562053633,429866
864691135134645273,914176.0,926592.0,831080.0,906698.893952864,923994.572123028,832423.5786146068,44,17,27,18,33,-0.3239733976312051,-0.9211630264915504,-0.2156383923428771,0.530409370067233,403002.2788732969,657980
864691135134646553,859136.0,748544.0,774360.0,845790.4977791583,732572.6881384037,779357.0615683785,95,9,91,9,125,0.6047367093665329,0.742637670124813,0.2877200084389816,0.532054131294302,367819.316998916,374148
864691135134650137,498176.0,654592.0,816680.0,511972.18258470047,673015.8512862126,773634.8656635433,73,55,22,59,28,0.6610747172306483,0.7206293593971428,-0.2089821633854961,0.6206754878597379,422636.8131239622,516881
864691135134657817,1002688.0,738560.0,897200.0,1001407.4718911157,706632.2996725884,890897.4994024955,34,2,32,2,38,-0.1129790575860498,-0.9884569976344276,-0.1009380818843995,0.7250841522158055,607120.0101350949,538493
864691135134658329,1148416.0,935808.0,887560.0,1139757.4514646651,851905.6708792865,862018.2886425436,24,14,10,16,12,0.0020786170563537,-0.9879594599029476,-0.1546990140220972,0.9091003694198628,621284.5963459243,401504
864691135134658585,546944.0,722048.0,764880.0,554781.8542190758,712890.2561287569,746197.0210517135,58,41,20,46,28,0.8016572756989173,-0.2316380355301716,-0.5510802417204895,0.4694690797161669,370020.1964013468,571538
864691135134662681,648064.0,708352.0,961360.0,652676.1007820473,682870.7544240422,971226.9861023842,54,0,54,0,67,-0.2698214694339916,-0.9613896953059528,-0.054094624428024,0.5159391658819862,421015.3013742259,608569
864691135134664729,1106880.0,689408.0,885320.0,1090279.4745802337,689866.4877476721,891258.6864301095,43,11,33,13,56,0.6727999248330133,-0.0472417986252488,-0.7383146169536015,0.5110509779128708,234754.7579101727,252548
864691135134666009,842304.0,635712.0,761960.0,839968.9250044796,641992.9962432602,752424.5923079285,58,26,33,32,55,0.0217112433572863,0.9674366719795502,0.2521803077581852,0.4795347736986422,353256.02331467054,526540
864691135134668569,1010816.0,565184.0,858280.0,1006453.7280188836,561508.3479911461,852964.1574260029,19,3,16,3,27,-0.0946497367456826,-0.9954979417723268,0.0050274507490972,0.5460374659087289,351323.58047367784,424506
864691135134669337,1054016.0,897472.0,984800.0,1042411.1636112712,807322.5840422492,970727.6166149658,4,0,4,0,6,-0.0764330967461168,-0.982672551602164,-0.1688568566848582,0.9338076396149568,642417.8441028226,397100
864691135134671641,885824.0,1003328.0,940680.0,870597.981403357,897339.0545008177,916488.931236076,18,2,16,2,16,-0.1710164066383164,-0.9552096983862504,-0.2415115334085857,0.9151705859261796,692318.1842973938,380342
864691135134680089,360832.0,645824.0,837000.0,355948.183063459,641400.4803098785,830734.690423091,1,0,1,0,1,0.1202691488862449,-0.9706453322313656,0.2082857912668058,0.7229544380981909,253590.9030142353,155991
864691135134690585,1366848.0,573888.0,850840.0,1355285.3315037077,579257.4047739359,862961.529175486,3,0,3,0,3,-0.4661006897664598,0.1756341818270072,-0.8671232791092556,0.6023108383443179,264850.9620770761,338918
864691135134693913,1262592.0,954752.0,942960.0,1285658.4578904903,852240.3314214161,940545.26383614,4,2,2,3,2,0.0301301914651504,-0.9874535978500264,-0.1550082696352434,0.8344527292012575,699604.7959699831,454959
864691135134694937,1266048.0,929664.0,887400.0,1267968.0091395327,850667.3861426528,861926.2548357338,14,5,9,5,10,0.0692585191907939,-0.9807052265364828,-0.1828127899341949,0.9003486373394347,594708.5450132353,468661
864691135134695193,1309120.0,722112.0,837000.0,1302562.5246305717,680679.0255360409,811954.5886112992,19,18,1,19,2,-0.2605876649499909,-0.8657197208815647,-0.4273446311265149,0.6119492063128812,516393.25713037234,620584
864691135134708249,1373824.0,584448.0,995920.0,1366290.1106736932,571737.9323266783,990406.7411320084,0,0,0,0,0,0.0255848476324087,-0.9995894190126398,0.0128999600619577,0.5989049574912318,416311.4984709073,420179
864691135134710041,745344.0,643712.0,696280.0,754885.5944849035,649775.9208325533,703172.6645811744,27,7,20,7,25,0.1334812883241683,-0.5088953851646871,-0.850416505381572,0.4677096472633514,199242.5489553006,389168
864691135134716441,1040768.0,742912.0,938920.0,1049434.421814443,732503.0720873657,939558.1104943744,3,0,3,0,3,0.3766386976820577,-0.726933834482434,-0.574204224725862,0.6401039404699134,335726.4638687569,178722
864691135134723097,599744.0,668224.0,884440.0,598340.9280448101,685395.6845580786,905101.5912792264,100,70,33,97,69,-0.04378394435724,-0.8438351764864734,-0.5348132021001013,0.5010402609084463,356889.31377235544,595298
864691135134737433,700288.0,922624.0,757840.0,694076.6970487974,873022.5391289528,751630.1728007419,19,2,17,2,21,-0.2871638657198438,-0.9193805179277198,-0.2688426630573955,0.8921266840370677,740435.1308260228,466298
864691135134788633,990400.0,881408.0,922520.0,994012.9519347404,807441.7836688836,922126.3445330895,6,1,5,1,12,-0.0195167326985116,-0.988251242864428,-0.1515868665870766,0.908213026597278,556075.4972184408,292910
864691135134914329,673920.0,417152.0,930400.0,696127.8769699194,410947.21631777246,927209.8705974218,4,4,1,4,1,0.9852395156585924,-0.0919869689242154,-0.1443658350613378,0.5960857265202124,300118.670493245,224756
864691135155505252,353920.0,728768.0,831880.0,389273.4013591968,774802.3762878929,839698.8644138133,1,1,0,1,0,0.5305197445665585,0.8364475622703911,0.1374928223470355,0.8882308976275958,277575.3903753897,125125
864691135155510116,572096.0,965376.0,838240.0,549567.331486866,923504.2536277516,827716.8065660762,21,2,19,2,22,-0.2492804104091076,-0.9246065084590812,-0.288031389784817,0.7641909544986146,564707.0470357867,508387
864691135155512164,651328.0,900544.0,821680.0,645282.2954543711,855569.1689391413,799346.99282797,31,9,22,10,22,-0.2122496465745231,-0.94774281093263,-0.2381882697668123,0.7344885014382061,528740.9145842963,436158
864691135155513188,590016.0,695680.0,981400.0,588224.5399976146,681913.7394364453,984971.4097481442,13,0,13,0,16,-0.1314930975895328,-0.9888190641447068,-0.0703308159365142,0.6534729268812961,423283.7313113752,394178
864691135155515492,642176.0,933952.0,886520.0,632642.0873501071,862320.533884028,865707.260219137,20,4,16,4,19,-0.0941170517232138,-0.9861505477753916,-0.1365616260053475,0.8634127092486734,534287.4136094917,359897
864691135155519844,1096768.0,848128.0,908160.0,1105900.9074260138,860599.7983213948,915977.0143760068,18,6,13,6,17,0.1291655232227108,0.707176608587143,0.6951384839568229,0.4591883400537913,286303.4531716716,222331
864691135155535460,1276480.0,972160.0,781800.0,1271597.8894010012,861330.564493064,748965.0525060118,8,3,6,3,6,-0.1458625727169791,-0.9364608228573252,-0.3190066412063631,0.9014968954985372,656775.2651548178,524096
864691135155538276,1250560.0,619008.0,897160.0,1252270.8255109866,606198.8424686335,913531.524596071,7,5,3,9,3,-0.2161120404581573,0.3895143476832841,0.8953067401275818,0.4433274919216101,276180.24531915656,317969
864691135155540836,1260096.0,861376.0,725840.0,1242695.1370957764,826579.0702395764,729769.4253751022,12,6,6,7,6,0.1348367081873717,-0.9484958949165974,-0.2866611230208194,0.6480833145008343,556614.988722845,516254
864691135155543140,1131136.0,909824.0,784440.0,1125295.245777895,857139.0227779615,778373.7644048454,18,6,13,6,13,-0.206577380753129,-0.9400701205857204,-0.2712820564341214,0.8896609343374712,740229.8156591019,470634
864691135155545444,1221952.0,973632.0,906960.0,1214206.7615205366,865127.5723257893,896137.1246070532,28,24,4,26,4,-0.0431780605584019,-0.9811490328259092,-0.1883672754785137,0.8223634245531586,543883.1990968412,411524
864691135155548260,1080768.0,646208.0,881600.0,1067186.8582773416,625727.4297148231,879142.152857733,28,3,25,3,42,0.1441850737498468,-0.9109434250551884,-0.3865135713742449,0.4539035428616247,336197.8839470299,521430
864691135155554148,970048.0,672512.0,902640.0,961917.5856489112,656057.3026207711,897028.7700384478,63,26,39,31,49,-0.0557252726121123,-0.9970833301372392,-0.0521490820124326,0.5069351256583143,400790.2829773338,486483
864691135155555172,577344.0,940800.0,911040.0,570747.4225091538,913287.5629053842,905307.396023142,7,1,6,1,7,-0.1450189678329797,-0.9018882029237884,-0.4068994573547087,0.6689916979126366,379690.7101142242,440795
864691135155559780,619520.0,946944.0,867760.0,600691.5246307908,907496.3650728144,854372.1168329667,24,11,13,11,14,-0.1955230518458217,-0.8863481442408426,-0.4197114525453293,0.7612938844613495,572640.6436639681,566223
864691135155561572,610048.0,806080.0,883200.0,615429.9343302881,768099.3478483394,873631.0347420977,40,18,23,21,28,-0.1811111553541673,-0.9830269181943088,0.0292716161439385,0.8000279912905343,557176.6582101203,545808
864691135155563876,536576.0,672064.0,768120.0,530056.1212626719,657293.4352655009,760835.4931731377,62,3,61,5,92,-0.1020879453960941,0.9755079653575248,-0.1948390641756083,0.6331122854783662,347567.7026975358,458500
864691135155564644,452992.0,669568.0,689680.0,454580.1175023493,666329.1349269063,703447.7331007571,18,14,5,27,5,0.3856806411782946,0.7893622201436518,-0.4776585898214173,0.6306836903572799,201589.5212392778,206100
864691135155567972,1018368.0,980288.0,860680.0,1042599.98217313,925584.9909720664,851165.652116572,64,48,16,65,17,0.4438913329702539,-0.8930911369183406,0.0731348458109873,0.5957496233955287,581610.5707246108,716960
864691135155568996,1018816.0,737216.0,934640.0,1008473.9112882704,747601.2523862887,923408.7490936328,26,0,26,0,34,-0.8820600586403601,0.4634525730779835,0.0847452975613483,0.5475954655182078,291151.54580790544,261567
