id,x_cm,y_cm,z_cm
864691135360162631,504408.1209881826,698645.3088180802,817376.4079184677
864691135360163911,597939.0784074985,885992.1049605227,782987.9826989489
864691135360167751,543210.6517411277,989366.0666271548,793558.2271516424
864691135360168519,688787.691803686,646424.5833735367,774800.3258652044
864691135360170311,359581.83592180413,802512.6703725465,856104.0254054692
864691135360173895,1127434.904202819,948135.5312267552,772528.0818434505
864691135360229959,1027845.7367541684,534311.0459735015,860295.4122193719
864691135360334407,658242.1156345404,687974.8536561583,965094.7231548518
864691135363217650,536658.9421070783,914346.3967043348,749222.8282916747
864691135364868082,592302.8277066142,867341.0921008406,937686.761474562
864691135366371826,426900.6571310532,855324.4093014619,750305.3040256486
864691135366928633,648371.5934103484,929485.0368846572,751975.1967651892
864691135366939897,819469.0953795818,578513.6565047011,951340.388431578
864691135366940665,834770.8467880252,908389.527200639,792947.0358471692
864691135366949113,1025718.0545077288,619416.7050325023,737041.1758715903
864691135366949881,911770.406691075,854101.8413280164,761969.3627575103
864691135366952697,1062501.665677021,873652.4451450986,757984.7042303693
864691135366953465,1106311.3473636508,847322.6944033559,772495.3134078471
864691135366961657,1039072.2270731122,460766.0377930001,980439.4056577844
864691135366975481,1050277.9137088184,644153.3567085715,764446.6799449918
864691135366979065,1041875.910857512,832168.1647975249,951820.9223413758
864691135366980345,526848.9954871743,1020168.921643377,802325.9881991737
864691135366984697,503038.4497983476,674261.8819687816,794161.8869715913
864691135366989049,578703.9695557313,952127.1279314492,881019.6139454311
864691135366993657,1077067.532685155,608830.7820165977,712864.6137455909
864691135367000313,1027315.1952764764,571066.1080687871,772936.0542161317
864691135367017209,708383.3086460646,653853.1536969453,738469.771266442
864691135367018489,859225.8053510216,793846.7752505279,801006.7235923307
864691135367019257,468348.7578927856,851307.7859267577,814655.791372974
864691135367180281,1049097.8632692406,775450.0862594143,799621.7122970247
864691135367232505,685573.6699907397,1044991.7592034504,823933.7179723836
864691135367232761,686508.436892378,669076.8695272929,849883.2724080951
864691135367256569,771833.7170740616,656316.510311941,903832.5541650052
864691135367264761,1075834.9757446328,814338.2261359425,694501.8608773338
864691135367321849,1044307.7712002927,859857.726749656,843908.0426305501
864691135367343865,709230.5273810975,822226.7373517064,749742.6170035249
864691135367349497,1006247.89240075,679698.9774659305,768070.7101797158
864691135367366905,1055564.659210732,600392.9820932617,898354.8375470868
864691135368438002,905883.7326080408,665417.150043445,855684.5369687906
864691135369178610,703467.8317221621,905320.8272738556,794509.0469989736
864691135370128370,845545.7447496995,686193.8533123988,844512.701881306
864691135372149746,601833.3789903697,912744.1966850996,927872.001292372
864691135373366472,329257.0130025541,903427.615812826,830827.0476242765
864691135373368264,575870.0915244287,823885.2044867902,801496.4943859713
864691135373372104,654772.314508466,936854.886077676,839218.0008601864
864691135373375432,725415.4786033228,954943.2104656086,907844.7575548972
864691135373376968,385421.5875723424,656628.427895516,804545.9928270954
864691135373380296,749123.2703914565,755338.7560187717,804146.0580187729
864691135373381320,704720.6380566321,857096.3856981773,744057.5015775484
864691135373381832,913553.0506108856,871302.1032208205,809966.5044065395
864691135373399496,356401.92569717474,688481.7911940796,833929.3272327426
864691135373409224,1048961.242215427,900824.4817893696,846386.8758700049
864691135373409736,905910.8829820704,644784.1486432746,795408.4969585362
864691135373413064,910357.9368269566,650456.6880053723,910684.462548826
864691135373421512,452003.81641638326,666224.7292587874,808604.2777935927
864691135373425352,1240324.0501138105,657734.2345539909,864331.181262105
864691135373429960,874203.4337817896,879904.7757197748,859226.9010500831
864691135373620553,830377.7817347307,911333.7044813336,766920.03334843
864691135373621321,777393.3017048967,588374.2949091492,838233.1222916275
864691135373623369,949052.2553747764,847989.6454404345,728798.8165576219
864691135373627848,750528.4563800261,668773.0672678353,885264.5743735147
864691135373632073,872661.5498221426,673866.8624407403,816107.5592126049
864691135373635145,889547.2181932232,993321.333800647,801893.7680102952
864691135373635657,961805.937633722,935823.48165053,820801.5651257397
864691135373637193,1078150.2732233717,830906.0624727064,794663.6342775597
864691135373639753,880188.52550568,659659.3705084566,809143.4461129075
864691135373664073,1150227.9858346465,463295.1571336754,703514.1464889395
864691135373666633,558911.0257915474,504239.4756972097,816193.1516207011
864691135373674569,1311357.7566670843,603748.2742382577,953458.2833326682
864691135373680201,1280290.054397629,600744.984843878,820676.2880370191
864691135373694281,886992.3063836811,641327.459693754,844701.0636690746
864691135373701705,821063.9315841343,673137.7237810016,820479.1152783572
864691135373702217,902794.0280831212,612952.9812694095,916440.7304060906
864691135373704009,406052.4669047419,763769.2997971957,689380.6253255068
864691135373707081,617685.6879249017,904753.9592166792,804714.2094032334
864691135373707593,955105.4414507168,625116.6743458261,762053.4468042849
864691135373710665,514082.00726742495,687053.3585932826,795607.1303924089
864691135373713481,870673.8670608763,578481.33552261,787209.8199332657
864691135373717833,535752.9899642539,784820.5248496486,754693.1114706261
864691135373719113,948899.866143306,658464.2383610801,902881.1169360708
864691135373722953,706004.886333204,627096.9623450572,732250.8089555133
864691135373724233,555220.0304179431,658239.1986562952,878588.2828842633
864691135373725001,503036.3455634596,926661.1335179248,874989.8645791344
864691135373725769,825183.6795435535,637634.784113355,930756.6670391004
864691135373733705,435724.8310004229,676809.7373869319,712776.7909652898
864691135373736521,326292.5456798995,547675.4681273099,852884.575418882
864691135373738057,755533.4939621497,657100.22403029,760954.1804920108
864691135373740873,537322.611715605,688414.3441853902,993921.7422841244
864691135373741129,825614.7708643267,990711.7058122368,936814.9617755044
864691135373743433,1000323.0439837484,945430.5605455444,843981.6894672016
864691135373743945,1083603.1647415066,895384.8095060656,770027.8217013412
864691135373744969,955300.5080661498,610812.1374497133,938352.0517413758
864691135373746249,952194.5388330222,662696.5918847907,798046.5906230896
864691135373750857,1108459.113161727,825292.9014382351,881596.9143789584
864691135373863497,734436.4221025016,981747.6642612292,853554.2088428503
864691135373876297,663956.5885604186,616243.8272372339,886595.6381176019
864691135373893678,556594.0842560646,848510.9744738361,1028871.845756667
864691135373936457,736594.367728899,945403.484324154,887790.148962513
864691135373942857,612810.0075840043,590273.2696685311,759465.3408204513
864691135373965385,834267.8480548833,683884.9853785645,768336.7679307152
864691135373965897,708796.7689335716,701065.6525375894,898771.4056557936
864691135374565106,607284.7657227542,698303.3391164751,956244.48973456
864691135374631410,676469.4877179731,987291.8312397272,787238.0023805206
864691135375352050,842647.7648047854,700940.1917411338,861030.4910220425
864691135376849906,767246.175408176,928153.15912055,875871.3049063024
864691135377056754,617002.6758866443,994584.970520551,810303.9577602315
864691135377905906,831490.4355025599,667076.9426484588,868138.5881337969
864691135378008562,650741.2265610758,836935.414784117,815973.4341050844
864691135379474930,634084.9552311789,903350.9223754336,832395.8495906424
864691135380289010,829556.8975579708,691942.3396181858,776585.2599345689
864691135380349938,777597.9644832542,878700.3709187316,839028.828288811
864691135380402162,697930.0812281951,897783.1488634406,795455.5735049872
864691135381388018,752973.7349100851,661054.6323335516,713659.0293216199
864691135382453722,677784.8596579316,638170.6485158221,955123.1392163524
864691135382458074,1035165.9076330347,805056.5369802611,783732.3074777479
864691135382460122,706672.5250969396,946385.6160710216,883433.5765838883
864691135382471642,1276861.7408028538,788053.667318927,915960.1981372798
864691135382471898,1050369.2171977411,851417.0612665771,894090.4824923241
864691135382485466,395954.67354794254,575352.526880634,850292.3147382628
864691135382485722,567655.490271599,915844.204368501,857453.8723398171
864691135382486490,462821.0047325672,999616.2989024204,754423.1125580606
864691135382487514,598822.3756060303,619758.8410171194,899679.2220097537
864691135382490586,1261618.709775514,893705.2990304212,852899.3281937095
864691135382494170,492420.84749492886,904361.6165074172,816661.4036397174
864691135382494682,650279.4847708942,921183.2431046742,827566.9093537921
864691135382498522,994388.8048931296,863139.7792865348,917539.8446924404
864691135382500570,954344.5848978742,865653.2192739007,763505.6614477481
864691135382526682,1076457.7788729495,869471.5143874439,837937.0525056635
864691135382570202,471124.7394842134,669476.2836002817,705484.6733859109
864691135382590170,670513.592209669,677175.2246240193,769468.2874924201
864691135382590938,995441.346240709,485503.9489841958,799127.9388232682
864691135382688986,1175923.135287789,821552.0766565527,900952.7846235762
864691135382723290,671928.2059068867,946436.9729922088,865173.3623513761
864691135382752730,687726.294669614,542147.600981157,866983.7660385189
864691135382903019,306291.2668706669,658871.4834553957,856516.1065130933
864691135382903531,786124.2241363594,915067.5150406464,922449.7760244652
864691135382904299,782270.4530119563,861639.3039747344,971873.3089980072
864691135382905067,856206.1947819575,677655.1623141674,907902.705958951
864691135382907627,411475.5379435559,778342.8328979088,836777.3882995332
864691135382913259,615158.2072221718,670271.777498504,900734.2301926224
864691135382916075,897545.5807276961,876520.537562752,813771.2639297694
864691135382920171,899859.3868050332,862626.0805165478,771115.1775045982
864691135382920683,918375.621145763,584139.3181282594,905956.1946603324
864691135382920939,873689.5413214805,611057.3688902967,942778.5086973966
864691135382922987,1014765.459786138,653175.9421700638,965483.4327042048
864691135382925547,931167.5302623868,694487.0692054367,710391.7731702618
864691135382926315,989212.8640455448,840459.7808639846,791036.5654913055
864691135382928107,1044011.0155185444,864006.3470265984,885607.2488952951
864691135382929899,1237206.809669458,886280.1737458808,792467.6180880722
864691135382966507,1203945.4072168025,823374.9974847144,787053.2040711287
864691135382967019,1233772.9851500103,836878.978749291,759850.0633285481
864691135382969323,452026.6516061593,925386.7230378932,762185.3723142568
864691135382978795,604420.7753912791,708171.0752681035,734686.0426314533
864691135382984171,664924.483099269,635655.7819917123,742593.681353556
864691135382984427,597554.6783818842,641415.8672629992,875989.2237483803
864691135383030258,833724.1023171765,923651.3323935606,872564.1136206733
864691135383111915,700454.2754976497,896495.7086962294,961864.5387393128
864691135385179989,451318.63769957214,908284.3713581384,745822.5004847328
864691135385181269,990895.4982942202,1005342.4677033722,761010.2475832093
864691135385185109,811878.3243040413,652124.7976528925,750965.803946043
864691135385188949,1054897.1663751386,679461.7002884897,947310.172158581
864691135385190741,693860.0176591474,618700.7737255482,855719.2142544654
864691135385192533,1024195.157976454,605170.0558847535,868235.7381194362
864691135385193557,987504.319582038,566548.2559977806,840666.4846959038
864691135385212757,743997.647321662,694648.9791807423,785358.9787585012
864691135385226069,1003412.0610655596,608732.6429764539,991779.8951624212
864691135385230421,1287719.570999676,563184.5997327537,928405.5281049012
864691135385242709,1300375.6158723682,901528.2057803816,882952.3802453082
864691135385246037,596463.0721294017,662173.966438906,747260.9520747586
864691135385256277,395353.33750949823,915263.405549414,810380.5002653531
864691135385262165,495922.3923159011,673538.828661066,762770.2224251232
864691135385269845,465517.2637223111,1010158.9570444626,757417.897632845
864691135385271893,393156.3943903511,1000847.8176859588,836847.3568955811
864691135385274197,432705.3695814644,958091.9553599462,768029.2379288104
864691135385275989,442819.8827274732,1028913.4214194192,797272.255054596
864691135385281109,530603.8867853883,945962.1485088991,797426.0542632942
864691135385284437,375852.9943789728,1002910.4881175368,830256.3095336246
864691135385288789,714229.2050148393,656756.8676820368,721847.5851834355
864691135385304661,1081890.0205110004,597483.3980306648,735016.4460875421
864691135385315925,746101.5147988318,870780.8164616117,895093.0181331446
864691135385321301,989233.2242470684,622602.3138566631,754672.1605142389
864691135385322069,937668.4821175906,622369.2880789237,805102.940085644
864691135385322581,864969.019625677,861126.8230409452,789735.4991605132
864691135385323605,926546.2784552244,595999.4210756988,874776.9559343775
864691135385323861,626523.0879345055,922150.1246364064,869689.5060814719
864691135385325141,1037913.0780935698,594365.7369853567,743012.0475439009
864691135385326933,1050980.018619903,575480.8032690136,920113.0699793192
864691135385330517,575025.7732714849,870335.6185344622,754712.4813869892
864691135385334357,408627.1946495389,666391.5119041045,765154.4524774724
864691135385335125,628811.3576363476,898329.5195457693,894912.4603134837
864691135385338197,556272.2928039196,696209.5813599312,803571.5799949184
864691135385343061,636216.6137592847,640498.3066629628,751373.6016626223
864691135385346389,324208.8172054013,671748.2105777931,826929.456711716
864691135385347157,884778.7711915153,675560.4167423397,782061.2969613113
864691135385348437,653987.9720628145,636675.080026029,850564.4006482975
864691135385350997,836302.2655040991,906494.1229773472,906317.2845977942
864691135385354837,1080065.9725484138,925913.5106487116,923937.1816030734
864691135385355605,1077321.6596006488,865072.9070719255,953721.2783874949
864691135385358677,1051052.058675102,917968.4937013902,748051.9015221207
864691135385359701,1004885.4799918887,860326.7616145277,749710.4142226231
864691135385359957,938009.1025565008,678191.7909017801,800556.5504086282
864691135385362517,891871.4115935167,692006.0027237291,808809.8213338682
864691135385363797,1161237.04093639,846062.5865693679,750152.6574275858
864691135385364053,1108765.8146386046,666106.1827327072,832125.1120332936
864691135385456981,618910.6486919947,826738.0306255243,836646.8211722012
864691135385530197,601042.3328079589,586707.7874162782,778878.7793033128
864691135385563477,641614.3670448781,887286.542216562,730722.6702624651
864691135385569621,742061.8153557547,949589.836329857,799439.8081094522
864691135385570389,682902.9686817134,797858.4053700934,781518.9409425993
864691135385611861,755221.8757137568,899356.4538173754,875837.5990858675
864691135385618101,1034858.5915637796,1026799.2474170006,686878.8466162897
864691135385702581,917116.1674958208,1044835.2328046442,659113.4503884775
864691135386353793,676163.383707594,673879.2744410789,751020.4574694259
864691135386358401,729613.6548009535,939332.8295941782,805530.7118942402
864691135386360449,1194646.6288952795,625299.9181026898,743028.9362381131
864691135386361985,1154935.8651361938,872573.2725669927,899313.1229591033
864691135386362241,462686.7955306511,724490.6042109309,886280.1695332918
864691135386362753,867241.68919767,892469.5197290551,813743.6040832541
864691135386364033,864271.992772279,650397.047529565,747307.5635533471
864691135386364545,1096538.370549965,782356.2144035883,884353.7573127712
864691135386365825,1177717.1252879186,878917.4114052354,828282.0771352696
864691135386366337,783844.9712538167,555154.7465175218,874638.5288440064
864691135386367617,672465.5722751127,687550.5750058745,933475.6795361903
864691135386370689,899347.7207432335,745679.7172618544,924009.3621265866
864691135386371201,921273.260299531,916839.1576275738,841841.749230553
864691135386373249,628718.6801321119,677623.7561079254,900475.5840522314
864691135386375553,801971.0160330212,878665.4615710418,841397.164619948
864691135386378113,918020.2624691648,882442.9335520286,830705.6218681302
864691135386378369,863891.2120799634,921766.30637907,876003.7392204171
864691135386379649,747094.1871535137,643883.4622565844,804667.8586032987
864691135386386049,982443.0001677324,611499.9946727857,944611.8777393732
864691135386391169,1206440.38245067,843308.7548502688,856239.2299443987
864691135386391425,326991.31673570926,971788.0811120212,855305.1198301242
864691135386397313,898440.6111450654,909537.9525995378,851498.591044149
864691135386402945,1205826.7754007448,917017.8430936624,835958.1023755672
864691135386405249,365010.0282526237,611809.0593043787,673215.879284919
864691135386410881,1122457.50895153,879645.8135712841,820964.9191929807
864691135386411137,1082425.5716084254,883635.2690135906,814778.2553525027
864691135386499201,710633.325371815,612290.8187760537,728612.6011687145
864691135386534017,748395.9582122166,643708.1434181925,761797.9670016615
864691135386606977,1047323.568619217,672497.4775704362,920480.1807849548
864691135386617729,809598.8062494318,866836.1125562084,705893.3981128637
864691135386658433,999857.5425238288,902155.5328836542,809213.1912099207
864691135386659457,835049.9565838483,1007910.2538537266,935554.1532995712
864691135386876597,891935.109873376,1014112.8871275912,818950.9418278973
864691135386887666,633230.6904168512,719532.8219473476,714342.3859451232
864691135386943157,900589.8990901276,1033290.6453863966,671679.9625330716
864691135389789682,825926.7567439133,879826.7398917068,934149.7748359584
864691135391425266,821063.9435363809,993157.5236820184,818777.000424319
864691135391556082,740642.751788363,985356.5286569984,779558.9524874625
864691135392073458,1019335.2424567464,633581.8941871452,872842.7161744519
864691135392223218,574545.1191651671,937258.3980647658,837708.7363402474
864691135393385202,645326.3059031848,875571.851552662,971015.5554199346
864691135393949429,557258.6819520136,929997.6167195644,867114.0611116425
864691135393953525,572679.4259379574,666479.8503092226,853333.9896866363
864691135393954805,814037.5170811652,617951.1633877219,1009108.0102965228
864691135393957621,814428.147528538,864661.7909601952,839979.388463327
864691135393957877,1075516.905560156,636907.766029594,864580.97563709
864691135393958133,1187584.224901907,671990.0107389451,922073.8777714032
864691135393968629,792018.0669409549,848630.8597440559,913817.2789727636
864691135393969397,789547.3994164245,581726.0381672106,981084.5885624032
864691135393970421,777785.3925278282,677084.9084098843,831125.9543317731
864691135393972725,882607.4236097492,652350.2953186713,774261.8189118558
864691135393974517,743937.7331657055,960101.0110235624,770845.2673105145
864691135393974773,1008278.1708458052,627461.6154943521,923881.5759017548
864691135393992949,902355.553259934,604038.6679317486,735418.5472815034
864691135393994741,1169375.6774383374,627148.8108598097,806291.8186745973
864691135394003189,839136.0076373608,650485.7280429103,781555.2284193665
864691135394008053,829630.8454876962,866869.5895180715,809884.8198691865
864691135394008565,773959.6726857902,653073.1216455157,760427.006603263
864691135394008821,648779.5854225209,980246.6150390236,722112.4481216362
864691135394012917,599838.3013985605,852077.0639304649,723156.1009503616
864691135394021109,974999.8073735896,661125.393174259,800566.4945183062
864691135394024693,1136689.435746482,756530.2176337228,754381.4196556207
864691135394024949,1123128.746142899,823757.9080694645,714424.1329492473
864691135394025205,1243018.7214139826,570753.4378532991,946585.295552205
864691135394028277,875962.5051654837,873310.3541586152,866394.5999645124
864691135394049269,770198.5802585044,657002.5074842395,831501.0772860541
864691135394052853,1307073.684405906,859142.8383556115,779701.2082648461
864691135394159093,643931.882701966,944834.467923478,783943.899584658
864691135395142642,816009.5620540144,708812.1064261496,899108.5118658209
864691135395244018,843306.1031736005,672405.1315184353,947678.7712547348
864691135396370465,1015992.959059647,970809.4444926212,882453.8748991706
864691135396372513,585990.2343742576,715761.9159750777,893909.0626356389
864691135396375329,655471.6587344086,691464.226382082,819214.776998108
864691135396383521,763174.9189545278,670433.2901649462,937664.8205979236
864691135396385825,971125.3280177772,612480.7962520671,965557.0375768872
864691135396386593,606927.356460185,756855.5190025171,746350.3315249567
864691135396387617,1144281.1422914206,846245.144635651,873743.7348072611
864691135396390433,960090.6566731072,881028.7722195113,729355.9670048862
864691135396390689,1157940.904673324,875967.6877002001,812828.7293807887
864691135396391969,1002487.6279047534,912066.4924809876,929015.8766638204
864691135396396577,306065.3805980834,717387.4564597808,833016.4575091768
864691135396400417,1329941.5366184316,815693.6918537732,821821.224622511
864691135396401441,485260.8868931912,884833.848598524,752109.0674717027
864691135396402209,760022.9501993499,486881.3795785387,993695.3237586324
864691135396403233,635859.6945569575,686512.9213280036,757262.606388262
864691135396525601,1038479.7298434214,682269.4074695105,723792.8652468378
864691135396555809,758287.375219765,936651.1910214676,837094.1378738094
864691135396566561,920222.1637718212,756065.2490308373,810856.1472636713
864691135396567841,813196.6305570322,909353.8952708272,917515.7595082796
864691135396580129,759483.6115613286,565334.8457464421,886049.0144544983
864691135396615457,905900.1527847336,796741.7822929366,800408.5306143276
864691135396673266,686972.3941753178,951754.0217833848,730233.466729373
864691135399644402,552270.307890389,661980.3597004085,713050.2799625503
864691135401551346,770176.6171369775,800618.713391601,955127.6793157333
864691135401855474,726933.8229153065,698466.1915989115,874142.2297796477
864691135402161650,690383.4244590796,634115.6388482711,951123.5123195808
864691135403710190,583515.6870228917,878365.6495329925,814137.9089652883
864691135403711214,705785.8123501431,900954.4354524584,791246.083669175
864691135403713006,435456.0847438233,722799.5992914495,819293.3862586778
864691135403715054,1026394.6756485652,835819.6005661251,920325.047675114
864691135403719662,829141.5251706399,669507.3775611676,973228.8332704584
864691135403719918,752484.3131967889,686837.2136899567,728068.0791804485
864691135403720686,1094572.6378826555,852834.5677408926,909728.7135041116
864691135403722222,878415.1993997424,645423.8167002896,1009234.179118288
864691135403724526,620209.365383072,945619.470361216,831231.0308452075
864691135403727086,724933.1852193743,993364.6686589388,955473.7635635115
864691135403734510,491943.0549810269,981270.210964622,800385.2445283786
864691135403747054,1262625.183786814,873164.8687343844,939617.7900192656
864691135403748334,1223101.9412383114,899723.377584163,931191.4283174386
864691135403748846,1188154.502904988,766539.2813157511,766857.656812346
864691135403757294,1291070.6723365623,750063.4025118747,845207.6184919992
864691135403765742,385013.0200666502,1049426.2431745585,824920.8616550688
864691135403771374,521854.22527907655,869639.145402142,859778.654207598
864691135403775982,579511.2143188142,595567.8151952696,861571.789329943
864691135403785454,688649.7660559623,623431.1497995207,959759.3243204752
864691135403785710,605496.8980119315,929712.5856608092,958355.3866085028
864691135403786222,877958.7405321936,901566.5862937256,881609.8138393447
864691135403788270,990480.12468553,649787.3558477627,756011.6480578227
864691135403790062,1034124.6884734444,585804.7465698061,816326.9173341531
864691135403842802,400475.685631262,710090.0442181496,656570.9168073502
864691135403905774,979050.5492498291,647489.7282596199,922150.5425641532
864691135405304050,792609.7933671279,856255.3792034211,836012.0012877323
864691135405889266,564787.4208387949,672789.566999662,790915.9792985392
864691135406155762,845479.487872386,661462.915027023,800702.5987793835
864691135407260105,798806.2166994832,687866.4705940909,846180.0276101278
864691135407260617,659135.8355487338,652719.4927306202,896460.5122909119
864691135407263945,982703.4923076456,1050394.077110453,749844.3824084596
864691135407271881,661618.6588085092,891536.0053087252,762279.7089213947
864691135407272393,605833.155384734,686149.9820884954,976531.2831703144
864691135407282889,783595.7492647481,655620.2862089792,821063.9594188741
864691135407286985,865120.6192073385,853708.7380543189,904085.0217968276
864691135407303881,1202744.7091059373,882204.8023470584,802012.5697250905
864691135407308233,1011382.0585810198,630883.5419191141,906102.1832554477
864691135407312585,808870.1616787779,672865.7454320703,890837.327305414
864691135407325897,363505.5398010776,692521.8555990208,802208.0438899137
864691135407326409,983361.6144365089,811550.5177623411,732653.3576789829
864691135407327177,942153.9436462468,893936.8059660575,846070.9199468553
864691135407328457,913843.6221004508,675194.0580147834,793182.4195966946
864691135407403977,1007633.9161097228,858478.5921373867,805693.475623868
864691135407441865,730805.4392925772,676449.6539415867,899129.4107566479
864691135407732978,428739.9324626244,805318.357321729,762113.1111059277
864691135414128370,673787.7192756265,881111.2360074468,728341.233869948
864691135415444410,622576.4393504199,689137.0286370148,854484.5671034178
864691135415451322,809607.5428095566,918769.4995825012,803280.3084068596
864691135415456442,946378.084264591,702307.5674019206,878248.0354472518
864691135415459002,1335544.9079348806,623105.1752734822,841009.146447208
864691135415459514,920030.5015438212,812818.7686635493,909649.4659577424
864691135415462586,589445.7517002875,868416.1039057716,797095.9827695655
864691135415465914,761224.455536823,611509.9494727731,929713.3302341538
864691135415466938,761138.0766291403,655898.2989052143,973282.127289834
864691135415468474,1158373.197057665,577263.5534865697,746430.75961721
864691135415470010,979784.380640998,507120.66408101394,895918.1045012736
864691135415471802,674281.8104134067,1024550.2245695558,935984.4843338688
864691135415475130,547569.166473291,653503.5192178619,967695.2751946384
864691135415489978,370557.8734727806,899888.6116180359,831445.1361762685
864691135415498170,1000137.3635263846,582537.2024266059,784870.9136533957
864691135415498682,650040.4718742439,593289.4953596783,973074.7124299404
864691135415500986,518275.0539986895,737607.1599058263,793700.7033013758
864691135415504826,1160173.509361804,591234.6364728052,739939.0561849315
864691135415505082,1114644.5559449794,859352.6763398239,930121.9590951704
864691135415612858,849786.550130088,678251.4855859758,905277.7031158834
864691135415629242,699269.0028352526,719499.545065381,721801.2493354592
864691135415630010,516161.37307703705,899401.1232578816,786202.4932563046
864691135415661754,647370.6067351906,512607.9910689939,911892.8887999608
864691135415702458,714572.333701011,657484.2254346117,871132.3843285377
864691135415790010,943510.0533547308,639763.9649931473,810769.9433373912
864691135415815610,769031.0139927012,665109.287980409,887474.283813689
864691135415839930,675245.5258072095,658586.7459609278,822548.3808851101
864691135415867578,711416.2311872005,837044.9503684416,878676.2372797758
864691135415869882,704786.7211322598,895808.2151281992,928013.7107954888
864691135416323570,606688.1658963603,927785.7621918622,765410.9599645085
864691135417642738,623478.9725696839,963805.0419635008,791626.8990882467
864691135417665522,834476.1149762382,663364.8093472439,882683.2774458278
864691135418086642,568508.4834044994,912623.7990833066,812160.2761610777
864691135419100402,634868.6503712991,590885.1191864944,931278.1827790316
864691135419651058,522529.4067712119,842646.3848573255,763203.7974055699
864691135420540146,710269.053523255,981302.7538624314,853545.575961975
864691135420547253,865945.5078602888,1035754.0031441628,620858.1162846923
864691135422782962,766634.9891008418,495264.5479710416,707458.807968637
864691135422829042,759344.3803517444,922962.7233368474,915788.9994956
864691135423052018,625980.5352532184,878029.921032135,727632.7834041669
864691135425401074,690466.7488418751,990573.349291138,888722.0845462544
864691135425409778,700531.0262666503,1014772.080751952,956916.7803320688
864691135425992434,813199.9663414103,832397.2252504874,973161.7111941928
864691135428494128,327220.5885604244,704057.7858141313,851994.9238209769
864691135428501296,959802.7654359272,638604.0182537802,818015.5631030073
864691135428502576,1007295.2872424878,868774.0780307874,756641.3618900569
864691135428505136,679594.4287228816,665042.538606124,845074.0354715608
864691135428512048,1191530.4564402527,803695.2231189781,723726.4449070595
864691135428518448,1073040.9107651743,866848.272832044,829619.1564977337
864691135428519472,1272250.4425318516,797619.1985303025,787405.8718464175
864691135428520240,1318510.3214683295,890648.1055571722,903032.5194122032
864691135428524848,1089574.2276505604,483620.37082526815,817633.5190588945
864691135428528176,650539.6342029565,714644.5917073137,826509.1383970227
864691135428537136,1317226.3334254588,845878.4133716752,753576.5799777285
864691135428538928,940018.7773710068,623733.3365578618,805135.036021084
864691135428539952,1411309.835766937,881295.6990426298,874710.6903153937
864691135428576048,783030.2506887442,605757.8006158277,896097.2540537769
864691135428607536,801165.8541277938,651492.9683973581,923777.5054303998
864691135428607792,896458.142344222,592588.6705805289,738019.5843266129
864691135428650544,395628.02996187966,611583.8652494831,836466.1289614232
864691135428650800,844086.3961592729,567228.5264765322,827196.123895804
864691135428698160,665018.5910696202,762659.3728152723,767226.2086128495
864691135428713776,768760.7487325649,783322.268246375,869304.1843964602
864691135428717616,319179.7725404286,647647.0085390647,834906.8008163746
864691135429274610,899671.3757151939,664360.6496475193,815647.5520584469
864691135429329138,838683.9800589335,737206.3168935059,758823.3348674948
864691135429423346,811425.7684263407,818624.0428738481,947586.9156319796
864691135431301106,392138.2176829059,912243.6231943507,810120.1261364854
864691135431852786,569154.4835130619,779293.1744511285,930563.2523306288
864691135432079346,550442.2051064669,740986.9317542952,737537.6510162889
864691135432739826,775713.3253536684,875506.9990322778,842584.8609213943
864691135432841202,654908.1332764783,720329.3217964811,742924.2078223485
864691135432895730,772481.6064306109,668668.4444490742,732388.1002525165
864691135433462514,756418.5072802273,893471.2481824763,859709.929761143
864691135433480690,738261.3319960822,660660.2172934322,803618.5358304871
864691135433589234,768982.9458884092,909399.3007080376,920745.835096822
864691135433762802,737629.3896464796,519206.0463816071,943919.4995890844
864691135434002930,636515.7782681047,704131.7615444496,979743.6420343368
864691135434082290,609802.5122385034,682514.1055435843,939919.91976729
864691135434543602,615452.291915541,677397.054453733,805134.0220964876
864691135434551026,647161.2720542214,982183.0042066174,974616.6677748949
864691135434816754,742737.1364035362,889818.0060888227,975366.6754879496
864691135434831858,707902.8402958416,920033.7298663148,951209.5722913078
864691135434851826,741485.7705917361,922466.1610506568,876093.7221847824
864691135435037426,594648.4740810649,608091.9969027794,805326.4946713196
864691135435098866,626264.456639408,847536.931804219,909865.913448608
864691135435978738,449205.1056185148,887245.6197476963,766081.0535264832
864691135436615410,499308.89744638006,661315.0337902971,810066.6096942042
864691135436625650,621529.3402584248,469681.08979090926,921008.3058342962
864691135436774130,537957.0517520758,725319.3839101203,722541.5397109011
864691135436975858,555050.3180964501,940225.2539619042,767363.5426771911
864691135437347314,704129.3546857497,891816.981830208,826860.4340312578
864691135437753842,602977.333260512,676409.635864518,761226.0973799356
864691135437815282,629112.7823794498,643416.947466504,728505.0574934813
864691135438015986,602810.8645745508,635856.9687777922,807504.5696723823
864691135438026226,651914.1572192223,896071.5248399473,804389.6950268347
864691135438840466,1091853.854173719,1065034.1289132552,716054.0110264173
864691135440453448,792466.0532096344,937126.0063535764,748165.7432131964
864691135440460360,882444.9091761212,794785.9992614223,816409.45577055
864691135440461640,857336.8375317078,525961.9256593795,890328.2844466148
