i,j,weight,reciprocated
0,993,2,False
0,1399,1,False
0,1833,1,False
0,2375,1,False
0,4081,1,False
0,5312,1,False
0,8202,1,False
0,8584,1,False
0,8660,1,False
0,9098,3,False
0,9400,1,False
0,15077,1,False
2,812,7,False
2,950,4,False
2,1037,3,False
2,1861,1,False
2,3468,2,False
2,4472,2,False
2,4552,1,False
2,5345,1,False
2,5545,2,False
2,7931,1,False
2,8471,1,False
2,8637,1,False
2,8822,8,False
2,8973,1,False
2,9099,2,False
2,9828,1,False
2,11662,3,False
2,11921,3,False
2,12153,4,False
2,12549,1,False
2,12593,1,False
2,12817,13,False
2,13608,2,False
2,14307,3,False
2,14674,1,False
2,15604,1,False
3,12181,1,False
3,15295,1,False
5,52,1,False
5,1357,1,False
5,1416,1,False
5,1650,2,False
5,3350,1,False
5,7211,1,False
5,7371,1,False
5,10638,1,False
5,11880,1,False
5,13240,5,False
5,13256,7,True
6,1021,1,False
6,1038,1,False
6,1377,1,False
6,1656,1,False
6,2836,1,False
6,3186,1,False
6,3224,1,False
6,3776,1,False
6,4094,1,False
6,4154,1,False
6,4201,1,False
6,5508,1,False
6,5693,1,False
6,5898,1,False
6,6447,4,False
6,7158,1,False
6,7229,1,False
6,8016,1,False
6,8056,1,False
6,9494,1,False
6,10329,2,False
6,10505,1,False
6,10750,1,False
6,11733,1,False
6,12196,1,False
6,12897,1,False
6,14147,1,False
6,14413,1,False
6,14868,1,False
6,15412,1,False
6,15729,6,False
7,14,1,False
7,1309,1,False
7,1939,1,False
7,3300,1,False
7,3759,1,False
7,5145,1,False
7,5986,2,False
7,6024,2,False
7,11967,1,False
7,13376,2,False
7,14193,1,False
7,14466,1,False
8,4213,1,False
8,4630,1,False
8,5599,1,False
8,8532,1,False
8,10200,1,False
8,12205,1,False
8,15191,1,False
9,3513,1,False
9,5736,1,False
9,10487,1,False
9,10838,2,False
9,13336,1,False
9,14022,1,False
9,15276,1,False
10,1133,1,False
10,1882,1,False
10,4145,1,False
10,4993,1,False
10,5289,1,False
10,7748,1,False
10,10007,1,False
10,10086,1,False
10,13216,1,False
10,14326,2,False
11,93,1,False
11,804,1,False
11,1813,1,False
11,2109,1,False
11,2443,1,False
11,5012,3,False
11,6304,1,False
11,7438,2,False
11,8471,2,False
11,9341,1,False
11,10028,3,False
11,11014,1,False
11,11076,1,False
11,13067,1,False
11,14572,1,False
11,15357,3,False
12,154,2,False
12,436,1,False
12,1002,1,False
12,2353,1,False
12,2833,1,False
12,3147,1,False
12,4562,1,False
12,6402,1,False
12,7019,1,False
12,7266,1,False
12,8421,1,False
12,9751,1,False
12,10279,1,False
12,12174,1,False
12,12197,1,False
12,13876,1,False
12,14205,1,False
12,14495,1,False
12,15463,1,False
13,814,1,False
13,1198,2,False
13,1513,1,False
13,2097,1,False
13,2247,1,False
13,2331,1,False
13,2588,1,False
13,2608,1,False
13,4311,1,False
13,4993,1,False
13,8635,1,False
13,9242,1,False
13,13202,2,False
13,13894,4,True
13,14289,1,False
14,1114,1,False
14,1199,1,False
14,2177,1,False
14,2600,1,False
14,2938,1,False
14,2947,1,False
14,3582,1,False
14,3598,1,False
14,5411,1,False
14,5428,1,False
14,7322,1,False
14,7642,1,False
14,7724,1,False
14,8968,1,False
14,9344,1,False
14,9414,1,False
14,9419,1,False
14,9566,1,False
14,9760,4,True
14,9826,1,False
14,10589,1,False
14,11010,1,False
14,11212,1,False
14,11219,1,False
14,11402,1,False
14,11572,1,False
14,11630,1,False
14,11775,1,False
14,11784,1,False
14,11806,1,False
14,12000,1,False
14,12002,1,False
14,12140,1,False
14,12168,1,False
14,12362,2,False
14,12509,2,False
14,12920,4,False
14,14640,1,False
14,15091,1,False
14,15238,4,True
14,15475,1,False
15,1741,4,False
15,2935,1,False
15,3404,2,False
16,519,1,False
16,3235,1,False
16,6461,1,False
16,10195,1,False
16,12947,1,False
16,14679,2,False
16,15493,1,False
17,1234,1,False
17,1958,1,False
17,2781,1,False
17,3695,1,False
17,5655,1,False
17,7613,1,False
17,12252,1,False
17,15173,1,False
17,15431,1,False
18,1516,1,False
18,5504,2,False
18,8714,1,False
18,8850,1,False
18,9089,1,False
18,11580,1,False
18,12622,1,False
18,15281,1,False
18,15340,1,False
18,15379,1,False
19,1976,1,False
19,2878,1,False
19,3838,1,False
19,7694,1,False
19,13979,1,False
20,11955,1,False
20,13518,1,False
21,179,1,False
21,650,1,False
21,1281,1,False
21,1488,1,False
21,1740,1,False
21,2983,2,False
21,3317,2,False
21,3996,1,False
21,5251,2,False
21,5465,1,False
21,6422,19,False
21,6809,1,False
21,9044,1,False
21,9825,2,False
21,10252,1,False
21,10425,9,False
21,11334,1,False
21,11881,2,False
21,11896,1,False
21,12575,2,False
21,13328,7,False
21,13975,4,False
21,14981,2,False
23,2221,1,False
23,2493,1,False
23,3491,1,False
23,4756,1,False
23,5793,2,False
23,9163,1,False
23,10326,1,False
23,12233,1,False
23,13285,1,False
23,13890,1,False
24,2752,1,False
24,14325,3,False
25,2144,1,False
25,4595,1,False
25,5460,1,False
25,7743,2,False
25,8136,1,False
25,9495,2,False
25,11967,9,False
26,2921,5,False
26,9026,2,False
26,11469,1,False
27,1059,4,False
27,1387,2,False
27,3195,2,False
27,3246,1,False
27,5567,1,False
27,6025,1,False
27,6684,1,False
27,7193,1,False
27,7357,1,False
27,8343,1,False
27,8419,1,False
27,8519,8,False
27,8796,1,False
27,9246,2,False
27,9938,1,False
27,10218,2,False
27,10504,1,False
27,10744,1,False
27,10842,1,False
27,12345,1,False
27,13119,2,False
27,13972,4,False
27,14675,2,False
27,15574,1,False
28,1479,2,False
28,3593,3,False
28,5519,2,False
28,9607,1,False
28,10365,1,False
28,13957,2,False
29,428,1,False
29,3224,1,False
29,3599,1,False
29,4201,1,False
29,4207,5,False
29,5014,1,False
29,6115,2,False
29,8127,1,False
29,8629,1,False
29,10361,1,False
29,11638,1,False
29,11748,1,False
29,12693,7,False
29,12833,1,False
29,12897,1,False
29,14227,2,False
29,14951,1,False
29,15445,1,False
29,15700,1,False
30,980,1,False
30,4890,1,False
30,6788,1,False
30,10688,1,False
30,11390,1,False
30,12212,1,False
31,7051,4,False
31,8278,1,False
32,7682,1,False
33,9997,1,False
34,615,1,False
34,1989,1,False
34,2725,3,False
34,3868,1,False
34,5113,1,False
34,5770,1,False
34,6938,2,False
35,7643,1,False
36,13550,1,False
37,451,1,False
37,573,1,False
37,1251,1,False
37,1405,1,False
37,1664,3,False
37,3047,1,False
37,3155,1,False
37,3226,3,False
37,3971,1,False
37,4601,1,False
37,4742,3,False
37,5921,1,False
37,7217,1,False
37,8485,1,False
37,8850,3,False
37,9148,1,False
37,10057,6,False
37,10844,1,False
37,12326,2,False
37,12328,1,False
37,12951,1,False
37,13686,1,False
37,15206,1,False
37,15699,1,False
38,484,1,False
38,2540,1,False
38,6450,1,False
38,6694,1,False
38,7495,1,False
38,9419,1,False
38,9734,1,False
38,11843,1,False
39,2933,4,False
39,3173,1,False
39,6288,1,False
39,9082,1,False
39,14818,1,False
39,14951,1,False
40,10381,1,False
41,90,1,False
41,7939,1,False
43,48,1,False
43,738,2,False
43,776,1,False
43,1203,1,False
43,2552,1,False
43,3523,1,False
43,3598,2,False
43,3652,1,False
43,3932,1,False
43,4310,1,False
43,7466,1,False
43,7646,2,False
43,9165,1,False
43,9555,1,False
43,9566,1,False
43,10971,2,False
43,11164,3,True
43,11987,1,False
43,12298,1,False
43,12581,2,False
43,13271,2,True
43,13866,1,False
44,6022,1,False
44,9487,1,False
44,10875,1,False
44,13345,1,False
44,13773,1,False
44,14631,5,False
45,1957,1,False
45,5092,1,False
45,5503,1,False
45,5655,1,False
45,8192,1,False
46,81,1,False
47,1655,1,False
47,6449,1,False
47,7531,1,False
47,11780,1,False
47,12706,1,False
48,50,1,False
48,955,1,False
48,1159,1,False
48,2439,1,False
48,3181,1,False
48,3357,1,False
48,3366,1,False
48,4491,2,False
48,4550,1,False
48,5188,1,False
48,5409,1,False
48,5548,1,False
48,6164,1,False
48,6959,1,False
48,7394,1,False
48,7398,2,False
48,8494,2,False
48,9344,1,False
48,9495,2,False
48,10971,1,False
48,11572,1,False
48,11637,1,False
48,11775,1,False
48,11870,1,False
48,12016,1,False
48,12667,1,False
48,14276,1,False
48,15366,1,False
49,756,2,False
49,1763,1,False
49,1930,1,False
49,3194,1,False
49,4316,2,False
49,5314,1,False
49,6100,1,False
49,6443,1,False
49,9071,1,False
49,9107,3,False
49,13106,1,False
49,14102,1,False
49,14760,1,False
49,15122,1,False
50,692,1,False
50,1425,1,False
50,1899,2,False
50,1910,2,True
50,2117,2,False
50,2452,1,False
50,3329,1,False
50,3713,1,False
50,6459,1,False
50,7532,4,False
50,7664,1,False
50,12977,1,False
50,13441,1,False
50,13894,1,False
50,14862,1,False
50,15366,1,False
50,15513,1,False
51,1268,1,False
52,858,1,False
52,6447,1,False
52,6881,1,False
52,7074,1,False
52,11839,1,False
52,12685,4,False
52,12721,1,False
52,13913,2,False
52,13921,1,False
52,14053,1,False
52,14116,1,False
53,521,1,False
53,553,1,False
53,577,2,False
53,1492,1,False
53,2008,1,False
53,3272,1,False
53,3466,1,False
53,4584,2,False
53,8276,2,False
53,8477,2,False
53,10198,1,False
53,10426,1,False
53,10720,2,False
53,11054,1,False
53,11089,1,False
53,11306,1,False
53,12431,1,False
53,13106,1,False
53,13993,2,False
53,14589,2,False
54,1363,1,False
54,2504,3,False
54,2610,1,False
54,2813,1,False
54,3158,1,False
54,3402,1,False
54,3884,1,False
54,3908,2,False
54,4584,1,False
54,5441,1,False
54,5630,1,False
54,5719,1,False
54,9334,1,False
54,9339,1,False
54,10222,1,False
54,11724,1,False
54,12536,1,False
54,12672,2,False
54,12919,1,False
54,13262,1,False
54,13932,8,True
54,14333,1,False
54,14390,1,False
55,5978,7,False
55,6477,3,False
55,13057,1,False
55,13791,3,False
56,154,1,False
56,2088,1,False
56,4251,1,False
56,4350,3,False
56,5182,1,False
56,7357,2,False
56,8371,1,False
56,9254,1,False
56,10979,1,False
56,11193,1,False
56,13139,1,False
56,13168,2,False
56,15295,2,False
57,1688,1,False
57,2024,6,False
57,2533,1,False
57,2897,3,False
57,3550,2,False
57,6434,1,False
57,11456,1,False
58,586,1,False
58,2429,1,False
58,7902,3,False
58,15406,1,False
58,15497,1,False
58,15499,1,False
60,14684,1,False
61,2358,1,False
61,3550,1,False
61,5775,1,False
61,12009,1,False
61,12284,1,False
61,13537,1,False
61,15009,1,False
62,3061,2,False
62,4179,1,False
62,4415,2,False
62,5337,1,False
62,5481,1,False
62,6104,8,True
62,7484,1,False
62,8055,2,False
62,9867,1,False
62,10863,1,False
62,13709,1,False
62,15647,1,False
63,357,1,False
63,368,1,False
63,660,2,False
63,847,2,True
63,2004,1,False
63,2261,1,False
63,3571,1,False
63,3702,1,False
63,4141,1,False
63,4430,1,False
63,7409,1,False
63,7624,1,False
63,7966,1,False
63,8563,2,False
63,9360,1,False
63,9918,1,False
63,10612,4,False
63,11350,6,False
63,11420,1,False
63,12838,1,False
63,14906,1,False
63,15380,3,False
64,619,1,False
64,801,1,False
64,1059,1,False
64,2812,1,False
64,2946,1,False
64,3195,1,False
64,3811,4,True
64,4914,1,False
64,5462,1,False
64,5870,1,False
64,6407,1,False
64,8968,2,False
64,9008,1,False
64,9042,1,False
64,9475,1,False
64,10207,1,False
64,11165,2,False
64,12011,1,False
64,12014,1,False
64,13564,1,False
64,13876,1,False
64,14221,4,False
64,14675,1,False
66,2610,1,False
66,2813,1,False
66,4319,1,False
66,5097,1,False
66,7247,1,False
66,7458,2,False
66,8477,2,False
66,10287,1,False
66,10426,15,False
66,12673,2,False
66,13226,1,False
67,546,7,False
67,1265,1,False
67,3196,1,False
67,3392,1,False
67,8068,1,False
67,8630,1,False
67,9085,1,False
67,9380,5,False
67,13213,1,False
67,14512,1,False
67,14671,1,False
67,14878,7,True
68,2232,1,False
68,2560,1,False
68,4062,7,False
68,4440,1,False
68,4900,1,False
68,5540,1,False
68,5640,2,True
68,6246,1,False
68,6524,1,False
68,7496,1,False
68,7887,1,False
68,8092,1,False
68,8685,1,False
68,9012,1,False
68,10337,1,False
68,10594,1,False
68,10777,1,False
68,12574,1,False
68,12697,2,False
68,13008,1,False
68,13438,2,False
68,13604,1,False
68,14564,7,False
68,14693,1,False
69,583,1,False
69,1235,1,False
69,4101,1,False
69,4890,1,False
69,6693,3,False
69,7070,1,False
69,7320,1,False
69,7767,1,False
69,11390,1,False
69,11975,2,False
69,12035,1,False
69,13031,1,False
69,14384,1,False
69,14705,4,False
69,15708,1,False
70,100,1,False
70,1243,1,False
70,2687,3,False
70,4273,1,False
70,10755,2,False
70,13808,1,False
71,4684,3,False
71,9563,3,False
71,13459,2,False
71,13961,2,False
71,15253,3,False
71,15395,3,False
72,518,1,False
72,5615,3,False
72,8453,1,False
72,14468,1,False
72,14872,1,False
73,237,2,False
73,2745,4,False
73,9264,2,False
73,10069,1,False
73,13277,1,False
74,350,3,False
74,680,1,False
74,2697,3,False
74,4243,2,False
74,4674,1,False
74,4773,1,False
74,4965,1,False
74,7437,1,False
74,7545,1,False
74,9456,1,False
74,9729,1,False
74,11913,1,False
74,12126,1,False
74,12773,1,False
74,12788,1,False
74,14152,1,False
76,3322,2,False
76,5040,1,False
76,8848,1,False
77,129,1,False
77,451,5,False
77,1087,1,False
77,2167,3,False
77,2182,1,False
77,2553,1,False
77,2663,1,False
77,2905,1,False
77,3226,1,False
77,5093,1,False
77,5556,1,False
77,6791,1,False
77,6929,1,False
77,10008,1,False
77,10297,1,False
77,10556,1,False
77,10818,1,False
77,10957,7,False
77,11758,1,False
77,12406,1,False
77,12514,1,False
77,12606,1,False
77,13003,1,False
78,2779,1,False
79,8619,1,False
79,12298,1,False
80,6097,3,False
80,6615,1,False
80,7966,2,False
81,4686,1,False
81,8882,1,False
81,11013,2,False
84,10748,1,False
88,5973,1,False
88,11041,1,False
88,13191,1,False
88,13371,2,False
89,778,1,False
89,1186,4,False
89,2221,1,False
89,2458,3,False
89,3263,1,False
89,3516,6,False
89,5108,1,False
89,6005,2,False
89,6091,2,False
89,11239,1,False
89,13253,1,False
89,14182,2,False
89,14606,1,False
89,15094,1,False
90,2327,1,False
90,5000,1,False
90,8524,1,False
91,495,1,False
91,790,1,False
91,1027,1,False
91,1295,1,False
91,1833,2,False
91,2818,1,False
91,3272,1,False
91,3466,1,False
91,4615,2,False
91,5467,1,False
91,5602,1,False
91,5706,1,False
91,5882,1,False
91,5911,1,False
91,6269,2,False
91,6684,1,False
91,7086,1,False
91,7642,1,False
91,7716,1,False
91,7830,1,False
91,7909,1,False
91,8160,1,False
91,9423,2,False
91,9655,1,False
91,10202,1,False
91,11084,4,False
91,11400,1,False
91,11474,1,False
91,11722,2,False
91,12140,1,False
91,13526,2,False
91,13796,1,False
91,14135,1,False
91,14155,1,False
91,14343,1,False
91,14772,1,False
92,2236,4,True
92,9871,1,False
92,14364,1,False
93,444,2,False
93,1763,1,False
93,3459,1,False
93,3597,1,False
93,3925,2,False
93,4026,1,False
93,4371,1,False
93,5937,1,False
93,7762,1,False
93,11256,1,False
93,15357,1,False
94,95,2,False
94,252,2,False
94,1488,1,False
94,2412,3,False
94,2582,1,False
94,3234,6,False
94,3317,2,False
94,3512,1,False
94,3705,1,False
94,4369,2,False
94,4764,1,False
94,5287,1,False
94,5307,1,False
94,5519,1,False
94,5722,4,False
94,7099,1,False
94,7581,1,False
94,7940,1,False
94,8174,1,False
94,8585,3,False
94,8732,1,False
94,9932,1,False
94,10163,1,False
94,10836,1,False
94,12670,1,False
94,12704,4,False
94,12830,2,False
94,13591,1,False
94,14167,7,False
94,14258,1,False
95,300,1,False
95,2512,1,False
95,3574,1,False
95,4531,1,False
95,6422,2,False
95,7130,1,False
95,7250,1,False
95,8040,1,False
95,8585,1,False
95,8835,2,False
95,10425,3,False
95,10583,1,False
95,10734,1,False
95,11804,1,False
95,11881,1,False
95,13883,1,False
95,14210,1,False
95,15464,1,False
96,6263,1,False
96,7351,1,False
96,8876,1,False
96,11893,1,False
97,997,1,False
97,14931,2,False
98,961,3,False
98,972,1,False
98,2841,1,False
98,5662,1,False
98,6400,1,False
98,6498,1,False
98,7071,1,False
98,7607,1,False
98,8073,2,False
98,8133,1,False
98,8247,3,False
98,8440,1,False
98,9340,1,False
98,9692,1,False
98,9754,1,False
98,10500,1,False
98,11692,1,False
98,12204,1,False
98,14761,1,False
98,14927,1,False
98,15503,1,False
99,1968,1,False
99,2986,2,False
99,3976,1,False
99,6740,1,False
99,7235,1,False
99,8525,1,False
99,9564,1,False
99,10386,1,False
99,13497,2,False
100,288,1,False
100,3505,3,False
100,3884,1,False
100,5692,1,False
100,5947,1,False
100,7646,1,False
100,9831,1,False
100,12203,1,False
100,12470,1,False
100,13385,2,False
101,884,1,False
101,2483,1,False
101,4099,1,False
101,4981,1,False
101,5292,2,False
101,5733,1,False
101,6241,1,False
101,6323,1,False
101,6498,1,False
101,9411,1,False
101,9431,1,False
101,9724,1,False
101,9851,2,False
101,10624,1,False
101,11394,1,False
101,11600,1,False
101,11700,1,False
101,13644,2,False
101,14006,1,False
101,14098,1,False
101,14152,2,False
101,14909,2,False
101,15060,1,False
101,15312,1,False
102,134,1,False
102,1109,1,False
102,1254,1,False
102,1468,1,False
102,2319,1,False
102,2589,1,False
102,3466,1,False
102,3493,1,False
102,4043,1,False
102,4334,3,False
102,4585,1,False
102,4750,1,False
102,6936,1,False
102,7265,1,False
102,7270,1,False
102,7390,1,False
102,7658,1,False
102,9489,1,False
102,10095,1,False
102,10333,1,False
102,10453,1,False
102,11098,1,False
102,11572,1,False
102,11672,1,False
102,12573,2,False
102,12988,1,False
102,13578,1,False
102,13812,1,False
102,14218,1,False
102,14918,2,False
102,15091,1,False
103,238,1,False
103,2198,1,False
103,3051,4,False
103,7388,1,False
103,9882,1,False
103,10971,2,False
103,12016,6,False
103,12608,1,False
103,14228,1,False
103,15663,3,False
104,1164,1,False
104,3967,1,False
104,4015,1,False
104,5546,1,False
104,5626,2,False
104,5670,3,False
104,9063,1,False
104,9172,1,False
104,9956,1,False
104,10560,1,False
104,11574,1,False
104,12352,2,False
104,12671,1,False
104,13087,1,False
104,13398,1,False
105,117,1,False
105,11007,1,False
106,1540,1,False
106,2254,1,False
106,3353,1,False
106,3525,1,False
106,3658,1,False
106,4071,1,False
106,4624,1,False
106,5765,1,False
106,5770,1,False
106,6241,1,False
106,6592,2,False
106,9145,3,False
106,9394,1,False
106,9740,1,False
106,9942,1,False
106,10880,1,False
107,7419,1,False
107,9115,1,False
108,603,1,False
108,683,1,False
108,858,3,True
108,981,1,False
108,1999,1,False
108,3723,1,False
108,3938,2,False
108,4035,1,False
108,5389,1,False
108,5460,1,False
108,5999,1,False
108,6008,1,False
108,6876,1,False
108,6881,1,False
108,7110,1,False
108,8639,1,False
108,9881,1,False
108,10927,3,False
108,11364,1,False
108,11755,1,False
108,13031,1,False
108,13412,1,False
108,13913,1,False
108,15344,1,False
108,15704,1,False
109,2481,1,False
109,3323,1,False
109,13373,1,False
110,642,2,False
110,691,1,False
110,3597,1,False
110,3757,1,False
110,5582,1,False
110,7294,1,False
110,8517,1,False
110,8550,2,False
110,9826,1,False
110,10179,1,False
110,12331,1,False
110,13265,1,False
110,13502,1,False
111,270,1,False
111,432,1,False
111,4355,1,False
111,5666,1,False
111,5880,1,False
111,6858,1,False
111,6859,1,False
113,5433,1,False
113,6677,1,False
113,8978,1,False
113,11203,1,False
113,11336,1,False
113,11777,1,False
113,12960,1,False
113,15429,1,False
114,383,3,False
114,1422,3,False
114,3587,1,False
114,4275,1,False
114,4699,1,False
114,4774,2,False
114,4861,4,False
114,6662,13,False
114,7396,1,False
114,8950,1,False
114,9221,1,False
114,9848,1,False
114,10001,1,False
114,10063,1,False
114,10108,1,False
114,10164,1,False
114,10293,1,False
114,10568,4,False
114,11063,1,False
114,11335,1,False
114,12192,1,False
114,13518,1,False
114,14441,5,False
114,14781,1,False
114,14902,4,False
114,15049,1,False
115,5817,1,False
115,6548,1,False
115,8011,1,False
115,8262,4,False
115,11642,1,False
115,12284,1,False
115,13038,4,False
115,13174,2,False
116,1294,1,False
116,5075,6,False
116,6785,1,False
116,7351,1,False
116,9480,1,False
116,9541,1,False
116,15185,1,False
117,1327,1,False
118,256,1,False
118,474,1,False
118,884,1,False
118,961,1,False
118,3700,2,False
118,4641,1,False
118,5645,1,False
118,6400,1,False
118,6801,1,False
118,7221,1,False
118,7483,1,False
118,7607,1,False
118,9692,1,False
118,10600,2,False
118,11129,2,False
118,11479,2,False
118,11744,1,False
118,12554,1,False
118,13981,2,False
118,14288,1,False
118,15503,2,True
119,1249,1,False
119,1521,1,False
119,3384,1,False
119,3909,1,False
119,5490,1,False
119,5599,3,False
119,5812,1,False
119,6693,1,False
119,8849,1,False
119,9177,1,False
119,10638,1,False
119,11390,2,False
119,11533,4,False
119,13969,1,False
119,14645,1,False
120,4994,1,False
120,5856,1,False
120,6348,1,False
120,6391,1,False
120,9934,1,False
120,11286,2,False
120,11908,1,False
120,13618,1,False
121,2236,1,False
121,4549,1,False
121,15678,1,False
123,2766,1,False
123,2944,2,False
123,7445,1,False
123,7744,1,False
123,10841,1,False
123,11648,1,False
123,12571,1,False
123,12775,1,False
123,13528,1,False
123,14053,2,False
123,14553,1,False
123,15729,2,False
124,4549,1,False
125,287,1,False
125,1640,2,False
125,1886,1,False
125,3579,1,False
125,3595,1,False
125,3749,1,False
125,4212,2,False
125,4832,2,False
125,5121,1,False
125,5432,1,False
125,6104,22,True
125,6410,1,False
125,6904,1,False
125,7396,3,False
125,8853,1,False
125,9900,1,False
125,10150,1,False
125,10568,1,False
125,10823,2,False
125,13289,1,False
125,13933,1,False
125,14592,1,False
125,15461,1,False
126,490,3,False
126,3184,1,False
126,5137,1,False
126,8333,1,False
126,8471,1,False
127,530,1,False
127,3567,7,False
128,2415,1,False
128,2740,1,False
128,6993,1,False
128,13854,1,False
128,14218,1,False
129,550,1,False
129,925,1,False
129,1234,2,False
129,2056,1,False
129,2278,1,False
129,3527,1,False
129,4280,1,False
129,5556,1,False
129,6185,1,False
129,9362,1,False
129,9559,1,False
129,9678,2,False
129,10390,1,False
129,10607,1,False
129,10744,2,True
129,11235,3,False
129,12889,1,False
129,14442,1,False
129,15365,1,False
130,5257,1,False
130,7240,2,False
130,8563,1,False
130,8726,4,False
130,9815,1,False
130,11374,1,False
130,13267,3,False
131,8828,1,False
131,15372,1,False
133,706,1,False
133,749,1,False
133,1406,1,False
133,3220,1,False
133,4099,1,False
133,5845,1,False
133,6684,1,False
133,6731,1,False
133,7603,1,False
133,10390,1,False
133,12078,1,False
133,13054,4,False
133,13166,2,False
133,13935,1,False
133,14078,2,False
133,14761,1,False
134,854,1,False
134,1018,1,False
134,2698,1,False
134,2896,1,False
134,3374,1,False
134,4334,1,False
134,4981,1,False
134,5097,1,False
134,6523,2,False
134,6767,1,False
134,7086,1,False
134,7128,1,False
134,7274,2,False
134,7885,1,False
134,8352,1,False
134,8513,1,False
134,10465,2,False
134,10706,1,False
134,12168,1,False
134,13130,2,False
134,14953,1,False
135,4655,1,False
135,7082,2,False
135,9572,2,False
136,804,1,False
136,1057,1,False
136,2006,1,False
136,2135,1,False
136,2967,2,False
136,3759,1,False
136,6056,1,False
136,6099,1,False
136,6550,1,False
136,7334,1,False
136,9124,1,False
136,9848,1,False
136,9870,1,False
136,9881,1,False
136,10337,1,False
136,10569,1,False
136,11390,1,False
136,12206,1,False
136,13537,1,False
136,13648,2,False
136,14150,1,False
136,14399,1,False
137,1487,1,False
137,2758,1,False
137,2905,1,False
137,10556,1,False
138,1643,1,False
138,3696,2,False
138,4533,1,False
138,5653,2,False
138,6960,1,False
138,7731,1,False
138,9392,1,False
138,11141,2,False
138,11757,1,False
138,13124,1,False
139,1991,1,False
139,3224,1,False
139,4404,1,False
139,7063,1,False
141,1740,2,False
141,1864,1,False
141,4661,1,False
141,6305,1,False
141,6483,1,False
141,6842,1,False
141,7628,1,False
141,7699,1,False
141,8256,1,False
141,10065,1,False
141,10576,1,False
141,10637,2,False
141,10715,1,False
141,10825,1,False
141,12411,1,False
141,13549,1,False
141,13790,2,False
141,15345,1,False
142,217,2,False
142,370,1,False
142,4668,2,False
144,962,1,False
144,5354,1,False
144,14500,1,False
146,11112,2,False
147,4733,1,False
147,9199,1,False
147,14646,2,False
148,799,1,False
148,815,1,False
148,1604,1,False
148,1771,1,False
148,1950,3,False
148,2833,4,False
148,3082,2,False
148,3693,1,False
148,3905,1,False
148,5081,1,False
148,5809,1,False
148,5839,1,False
148,5937,1,False
148,7047,1,False
148,7060,1,False
148,9567,3,False
148,9780,2,False
148,10128,1,False
148,10310,1,False
148,10842,1,False
148,11888,1,False
148,13440,2,False
148,13881,1,False
148,14676,1,False
148,14944,1,False
148,15588,1,False
149,1139,1,False
149,2293,1,False
149,4857,1,False
149,7306,2,False
149,11340,2,False
150,3261,2,False
150,4449,1,False
150,6182,4,False
150,6434,1,False
150,7703,1,False
150,7963,4,False
150,9848,1,False
150,11104,1,False
150,12202,5,False
150,12234,2,False
150,13941,1,False
151,955,1,False
151,4326,1,False
151,8317,1,False
151,11215,1,False
152,4271,1,False
152,6201,1,False
152,7372,1,False
152,11627,1,False
154,925,1,False
154,1322,1,False
154,1462,3,False
154,1679,1,False
154,3183,1,False
154,3196,1,False
154,3259,1,False
154,3704,1,False
154,4071,1,False
154,4162,2,False
154,4244,2,False
154,4704,1,False
154,5333,1,False
154,5602,1,False
154,6766,1,False
154,6895,1,False
154,8351,2,False
154,8466,2,False
154,9118,1,False
154,9120,2,False
154,10303,1,False
154,11102,1,False
154,11423,1,False
154,13126,1,False
154,13359,1,False
154,13487,2,False
154,13806,1,False
154,14491,1,False
154,14835,2,False
155,618,1,False
155,1644,2,False
155,1711,1,False
155,3476,1,False
155,6796,1,False
155,8046,1,False
155,10047,1,False
155,11384,2,False
156,643,1,False
156,1697,3,False
156,4407,2,True
156,4417,1,False
156,5971,3,False
156,11130,1,False
156,12397,1,False
156,15431,3,False
157,4247,1,False
157,4763,1,False
157,5749,1,False
157,8313,1,False
157,8972,1,False
157,9046,1,False
157,9781,1,False
157,11213,4,False
157,11225,1,False
157,12912,1,False
157,13893,1,False
157,15099,1,False
157,15654,1,False
158,218,2,False
158,358,1,False
158,1136,1,False
158,1154,1,False
158,1267,1,False
158,1495,1,False
158,1742,3,False
158,2199,2,False
158,2315,1,False
158,2423,1,False
158,2989,1,False
158,3044,1,False
158,3549,1,False
158,3705,1,False
158,4228,1,False
158,4254,1,False
158,4294,1,False
158,5887,1,False
158,6186,2,False
158,7102,1,False
158,7366,1,False
158,8100,3,False
158,8742,1,False
158,8978,1,False
158,10067,1,False
158,10104,1,False
158,10799,2,False
158,10986,1,False
158,11152,1,False
158,13338,1,False
158,14084,1,False
158,15096,1,False
161,2972,1,False
161,3786,1,False
162,610,2,False
162,1384,4,False
162,4531,1,False
162,7611,1,False
162,7940,2,False
162,8695,1,False
162,9182,1,False
162,9674,1,False
162,9895,1,False
162,10344,1,False
162,11462,6,False
162,12443,2,False
162,14377,2,False
162,15387,2,False
163,1063,1,False
163,2654,1,False
163,4369,1,False
163,4567,1,False
163,5960,1,False
163,8415,1,False
163,11225,1,False
163,12912,3,False
163,13056,1,False
163,13602,1,False
163,15707,2,False
164,10329,1,False
164,13833,2,False
165,5065,1,False
165,15376,1,False
166,11070,4,True
166,13059,3,False
166,13075,1,False
167,2011,1,False
167,2899,1,False
167,3558,1,False
167,4130,1,False
167,6599,1,False
167,8432,1,False
167,8936,1,False
167,10904,3,False
167,12623,1,False
167,13994,1,False
167,14224,1,False
167,14260,2,False
167,14941,2,False
168,4537,2,False
