id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
5703880907,2865984.0,1843472.0,21120.0,2882774.481813743,1827880.8930198555,50404.29581474912,17,10,7,21,15,0.9515103421689204,-0.3037404711144324,-0.0486805397748106,0.946867704139188,967330.1438616042,1283987
33996663685,1782456.0,2132584.0,164736.0,1811777.9924745264,2127082.352761631,138052.8717475081,10,3,7,4,20,0.9983638993203338,-0.02294706036705,0.0523732465521262,0.8378903140704044,463196.14834732935,1244014
5290965282,2085552.0,1544960.0,0.0,2070065.36797586,1566207.3885838338,38894.91107538741,2,2,0,3,0,-0.0629334148709746,0.7733661394981624,0.6308281854597074,0.7826921964196185,228937.07999109733,192204
5714205116,2356088.0,1455216.0,168960.0,2325600.961469756,1494509.592080054,118207.57813332326,5,0,5,0,7,0.0770293632631504,0.9368354863026546,-0.3411828670952608,0.6042573342514542,533002.2610912817,602699
1581712010,2738960.0,631776.0,67584.0,2761509.229085406,602840.7367848287,88636.59050597492,3,2,1,3,1,0.2052833197872491,-0.9235177399038988,0.3239965164934964,0.744885650927635,430966.9372807592,445100
33115202428,3352208.0,1848008.0,63360.0,3358908.4474185053,1843207.428753537,69890.06758565622,1,0,1,0,1,0.9471014808285751,-0.320406336169898,0.0184001291979661,0.8796838815815452,182396.5139985573,126278
4268675804,1193344.0,1339848.0,4224.0,1186081.534003941,1345257.7754553144,20853.31199941801,2,2,0,3,0,0.712550499366924,-0.4913047385403199,-0.5008906464886071,0.7098548044204278,233022.1645544679,204901
2396565382,2825248.0,973288.0,88704.0,2838503.678685973,948929.49097011,96452.3532364404,47,29,19,45,23,0.650549751670811,-0.7572575601292736,0.0578446905783553,0.6803698948513188,709313.4192067981,1993841
1551662889,2466824.0,665968.0,50688.0,2483836.4749371074,634590.1308004437,81335.27502109532,16,10,7,11,11,0.797338599808574,-0.5836252370296349,0.1537294375108591,0.7583921120274153,633340.085424023,1279028
33229381411,2818640.0,1908568.0,173184.0,2819158.40126392,1905987.4854136317,140063.02917219026,8,2,6,2,8,-0.927374642834732,0.2067949129917416,-0.3117886075338403,0.6144413127214663,257836.1892758978,952426
5158051474,1564344.0,1630008.0,76032.0,1607396.806307594,1623931.9834081384,84618.13317217633,35,25,11,41,18,0.7862979839708456,-0.6178230232225987,0.0054947592733607,0.7072784556683097,711248.1201984109,3152924
5000113046,2120616.0,1485336.0,63360.0,2111884.673520082,1486911.343253907,59105.76956262471,2,2,0,4,0,-0.602247504331737,0.3784733392341469,0.7028910833231198,0.5420124903416708,195089.5859392475,357563
69041501837,3152352.0,1992712.0,114048.0,3150728.966134203,1989868.630366168,118825.28454644028,0,0,0,0,0,0.7168723307140414,0.5972513882251078,-0.3597010435344872,0.5494112746051804,19160.73060374568,44612
34665767539,1670608.0,2226704.0,54912.0,1665807.4857611514,2224867.1438818043,46712.74065439942,0,0,0,0,0,0.8622884329284694,0.5056396944663865,-0.0280563329340148,0.7580776987884246,25433.83865958872,15781
78919602825,1642504.0,2245808.0,126720.0,1648017.2105845043,2243704.750021188,132852.12713238446,1,1,0,2,0,0.7173881340305716,-0.6285615448785739,0.3004407586396944,0.7724054952983294,80876.64149393766,90181
32529744836,2632880.0,1753480.0,139392.0,2625208.1695168708,1755633.6444696558,120861.57308867482,13,11,2,13,2,-0.1209349073850291,0.992037266121328,-0.035168321004781,0.5807433654332111,448362.7478399242,671030
3513366766,1554240.0,1210560.0,42240.0,1549675.1814098991,1201938.389635601,58254.82062777662,6,4,2,4,2,-0.4913006355586781,-0.8181178585103375,0.298842525565051,0.5910780906536889,377793.834225181,395329
