id,x_cm,y_cm,z_cm
295470816,76966.92332373331,168822.57375416858,60391.217402785645
295473400,121319.39016192788,173278.95166267798,63427.90503791147
295473813,166446.6402341839,193329.9704560603,150713.05140811537
295473947,85579.37198573697,147699.37210006942,76902.58717202951
295477467,121257.23817122672,170568.5568219681,42313.58658443618
295477903,170419.44750123032,175571.7509798701,96074.14447165304
295478082,90462.84652417387,147600.65169457046,75444.52572349817
295478389,135694.76362650783,191394.3329181823,85518.80660321047
295482340,124928.7563051932,162120.86769832982,60912.42066180141
295482551,94431.63785524362,173583.74465137065,63643.2091701676
295482578,91317.23191240332,170696.64600276426,60205.42919163804
295482646,130804.83375507868,192096.3820130916,82042.93917125734
295490804,205225.571917231,172146.43109262554,121269.86690871662
295490863,205719.8486523568,161566.92346341148,122870.46620163988
295779879,58614.161699960285,145964.86610470104,66945.5174680597
295779961,59457.108200166425,173564.45953519936,67790.63690629574
295780154,67315.62754224145,165897.3836360563,64390.81966031602
295785459,65099.05380907809,162566.7419426624,67587.49208276477
295793991,142134.9930243594,162001.91462562094,69065.72766288977
295797312,80130.1874985205,159749.2352090233,55485.1845487364
295798962,52452.61543091972,160725.6767894051,77794.10464093935
295799057,67224.71032735652,165353.30028143924,66160.14971609256
295802733,113168.18860395253,172966.09566876668,55911.83373610559
295805243,54657.88473721785,145608.7670868294,78235.54566969903
295807109,102299.32748802131,159377.4778448581,43540.87467640606
295807429,66268.10988736161,162179.99951418786,67592.47073132764
295814411,85592.52285834034,161394.00771345804,69699.6628456469
295814565,125959.17033633846,176785.0238963504,63882.83375299284
295814630,81981.89803561111,187406.0759604868,63347.986918516006
295814895,82305.13965477464,158059.55880534416,52802.82828256017
295814932,84292.7112981229,177689.15475018934,61268.73839456272
295815100,116053.4837503404,166011.86205458044,45274.87629365706
295815897,150461.05410064032,197457.69576940703,101979.23034941098
295815955,112251.12036822972,160095.79567935856,47304.37813947808
295816140,77366.6878140072,158508.96830928742,90147.9475279972
295819998,119184.65018617614,171839.5831453706,40832.515918459896
295820056,79160.63814991651,180102.69841601083,73869.04883897067
295820069,158653.9502143168,172217.72541337,103270.13878337212
295820085,166224.89787474315,194812.022445462,104327.74563109453
295823782,192695.7816076204,165544.5663883997,100211.47403640152
295827899,167967.36706018538,171096.2605467309,109053.86041358588
295828029,120452.21735673236,155008.4772276188,80488.20843408194
295849217,132169.71477647862,167813.65591624344,53449.697581480745
295849410,135366.64997641798,167847.3772011457,58500.83630463996
296120593,58626.49360584038,157817.62039241393,77998.4954435912
296139882,140332.42210816074,208990.35302188463,80832.87505060705
296143798,154945.61735200812,168568.9289699313,78582.34472578621
296143923,92211.5108106024,178654.773454752,61453.99588552562
296148102,70003.30529004244,172056.00148628943,62359.46925789502
296153150,92033.22755423456,166979.14476931765,52429.07533207408
296153261,53614.76603429429,138583.2575968894,87063.51414994172
296155122,146998.3604685358,175536.1857720907,70834.20678699491
296160764,159561.02532916772,199018.84203113712,99962.50625476458
296164879,85226.50209549343,181858.2162981714,65446.58990237538
296168382,97123.80337012028,166634.83993900963,50067.4326136989
296194535,140965.88884180484,197881.6672273465,50924.43613251647
296199149,114866.37399890124,185937.05729191145,67649.74224623162
296203324,125346.29217572436,200721.1831170217,74250.68635636773
296203325,126354.48662456572,195620.7548486623,89368.38537506305
296203392,129818.45703662568,194513.5316404633,89885.59570300911
296203434,128266.8442338551,198209.3798309892,89758.8812371707
296203440,122165.235258203,165974.27403140403,100361.28798871089
296203608,86090.06908074617,205693.3778915934,98770.26059028256
296479813,89780.99192215386,158461.21848408203,47911.07506739062
296489073,69843.82681151062,165326.26805729803,64700.35616311098
296496999,83354.0223598475,182003.5082268245,64635.55346625282
296501634,96094.51830814128,170055.18797618087,49460.94511673253
296502002,83074.3401568318,186119.51607241164,63032.56723194914
296502294,93648.73325597796,161889.97817695056,54556.1574082669
296505463,85064.99031912527,180426.68014988408,69746.25919097621
296509709,132456.80927039974,163489.95650677744,55086.8231567386
296531366,129528.9285540346,180614.7557836121,78983.44919654018
296531421,226593.4589582556,180016.9020130267,133380.797992099
296535619,128837.59903187468,182428.13491540923,72617.75892218007
296535655,134088.91001434962,180519.7751337337,75574.5215942093
296535868,135302.86553097618,195018.1680677581,49407.7208664952
296543992,97867.70670326184,172925.4610821906,71311.49769024971
296544262,103137.6801312103,181744.1292595692,65273.46915318226
296544364,131171.73653390352,184318.35440899784,69938.99047423969
296690817,222103.35974386564,166724.66150568033,95218.822149698
296829531,95698.05094142404,191890.636878746,63311.31939353145
296837846,122331.60197093246,152895.46641599,73269.999510817
296838079,162796.02334531586,193819.6717505724,99424.25594622512
296838229,106253.4082472575,172833.78338556408,48052.51809682192
296838734,89861.97883554065,181084.91125098747,60307.53887900252
296841676,82034.67918319751,173424.38218816553,60011.0260027718
296842335,102544.55079602072,200406.37827803256,60045.11438953476
296843037,119817.98252404596,162170.13164113605,60556.7578526027
296846109,86473.65829580017,198425.8179365629,96204.54190980823
296846314,98000.23728976471,195534.78829433632,61202.76997482783
296846768,108056.4664063443,142240.0603398647,85724.24013556245
296850634,139387.20846062084,181090.4614427234,58988.75988565767
296851132,138483.8685206334,179296.07014308983,58153.43228559341
296851235,141108.65630611524,169970.07768191345,71603.45894718134
296851261,166524.39784085102,193288.17350783583,105887.3839561978
296855409,165355.61187463757,199326.5438411965,105698.83663623709
296859399,148838.44984486984,180882.1364537316,95781.91181040306
296859438,160855.75034307665,168626.96950663129,87129.12026081955
296868077,157687.874690945,177938.55732275776,72478.4918241238
296872415,200026.8973938788,167216.16751958398,109493.3946665449
296880800,165316.36443859446,197605.7876765348,105413.23661609887
296885362,163550.85827411807,208590.4073472492,65111.575757586426
297165904,81263.42754887791,196451.13028233097,69720.80871912117
297166053,151373.88974713723,180076.29941292174,76677.23633741125
297166197,81539.79593038258,195810.59079018648,68348.93758030575
297178509,149552.77861696007,186454.84279059985,74290.18788397788
297179343,67229.93754021509,178297.73011996064,62707.74952854436
297183244,138491.46949806355,163990.24335123677,60234.5283162394
297183251,162422.62071965047,176038.36729678838,101422.64348396914
297192193,81631.30939441716,184363.8873393518,62383.75581148196
297192204,86222.60476955432,199304.2350127397,95287.60043879134
297196636,120866.69484900364,161423.1024788607,64948.72820036726
297217528,143710.9158789832,180538.0434068306,102777.05698046314
297221971,99221.75041684632,177295.4317771498,72759.22115572664
297230760,133903.5934778903,196122.317717006,66708.1400589151
297239396,173651.15018648672,177001.53965360904,89771.30671966274
297243542,143291.19755250684,189173.8828085301,53625.04054439412
297247801,171372.15333183578,179126.9256116116,58135.88851720244
297251714,134385.3970975506,202660.0339848139,70062.08337703382
297251765,174887.18529367496,182788.93846495097,84345.2049617992
297498027,127482.64952797326,195765.7939447659,47009.13181202408
297502392,80398.6772021713,155773.15655900206,59340.958874437165
297519736,89550.81945230604,194265.182566322,75430.4539510868
297519807,147235.10709804806,176368.6459535738,71836.30499866995
297519815,166285.36274276496,220192.0680630696,68280.55230289874
297519843,104050.21378459198,197651.72466686807,63476.51877540749
297519947,98142.50775593404,195814.21401183985,60947.58566624076
297520036,87818.933140063,186843.79281939456,71300.37207283654
297524212,90737.2053724412,185424.30997144865,62922.97858748143
297528119,94078.83127731692,214068.3023381248,121987.81421303617
297528741,90763.30725551429,194446.691684334,61131.68951060789
297533212,103184.2631708838,189278.83554153377,69879.03882621964
297541369,140687.4247509905,167599.00471640477,68062.59572314491
297558862,97541.38534021008,198845.2428922793,66614.9695152251
297563139,183506.5637435348,173520.16999291375,77562.54678086595
297563270,139844.8961726672,192300.63325326028,71373.45106512215
297572235,118175.0432773297,204123.08799761804,64859.80545468575
297580512,174191.7947175739,186904.5801513616,84641.48908283495
297580589,124139.5338352976,196735.3283990721,68043.02616398706
297584869,106773.73530271604,194309.4583264921,80382.54712951365
297588775,153557.5212461124,188831.99158990465,89051.02435587489
297588838,170029.18124846797,179588.16509349755,88035.34451856276
297588995,165176.32944826677,171052.2753788275,101492.49330766556
297593055,172583.81855414293,176123.13706950913,79764.47895260871
297713859,244146.97409709985,166544.16983168706,93835.28081549636
297851977,89565.67407246718,182505.69828354352,69377.50122151947
297856167,109636.77091419042,195829.72607360585,44571.65511684008
297860327,106173.2209114884,212760.07363553508,124504.77053680032
297860627,101952.86229762166,194806.80343884745,64809.17571728167
297869179,87912.2773227121,209794.63113625985,116613.21144732129
297899921,127373.0228581032,172327.37571106773,63214.807482583165
297908595,167641.26937446537,197400.9936707765,114883.64958648576
297908801,177144.11741656752,185548.94544477548,68721.14141783825
297912117,139751.3903288217,192931.55621391875,56762.55704930413
297917158,109726.94159197748,192602.07307023663,82566.52962060194
297917363,170432.64087047803,213950.6343528566,70189.03211990208
297917364,151094.7467481292,190845.7213364085,76335.33511699553
297917474,130059.76706932396,201168.69606607684,76974.68340087768
297917475,124235.35817965464,194442.911043203,56804.51770109691
297921527,61745.5758812176,186893.99821070785,84524.74850793135
297921570,162706.72830163906,177427.6173971715,53773.16140505206
297921608,128046.689774701,209120.89107886763,71514.68954329497
297921642,172673.82773745386,193602.9524001183,87779.63337038324
297921808,149557.47259568723,196474.669688833,63720.36720808085
297925608,177586.4858983474,215569.6357688056,74058.82276686803
297925719,176038.97600924593,206527.92643137168,92018.90062970352
297925742,169936.83051388682,200080.29823330423,89239.76919437353
297929768,166932.49481908602,179009.37792097818,74902.88900882326
297929815,166679.84863176107,197081.2758498256,90647.15503123858
297930040,169160.20901417956,182721.7828314368,89059.67541431013
297934012,187701.2163871364,227009.03377367137,66092.67436890633
297934028,225569.10540668824,179182.51522824727,97563.5433962272
297934349,156757.55372542693,184236.54169857025,71107.4439836508
297938585,179014.59741259651,177770.99028611992,88747.43258704054
297947227,179596.85847974246,191128.00747006683,101755.7130454409
298055794,234678.1258634748,175595.54034367276,98021.76164256046
298210543,67801.20716256592,188626.27510383347,104046.93766547402
298214577,102953.04649206172,189918.6643895768,67782.75553572172
298240936,125300.0903412862,196939.07774388988,51414.50440158542
298241038,151870.0159383667,186942.7082510673,73497.42070461575
298245448,145512.0925050216,185828.21987004887,60593.15024721193
298245502,119891.37035953991,203067.0609870128,61359.903147691504
298249624,129311.9125317439,179856.36730032635,62505.40498510787
298250090,167336.00932542406,217287.78010781124,68920.04894116211
298254380,165762.89383109618,187549.4429423393,85531.41798549917
298254384,97257.7148302485,189846.13840948723,62519.98712544333
298254474,152332.1200452609,185743.53064978003,74516.02831817325
298254517,208313.6144163909,207298.56772525853,70780.87813699561
298258134,174580.5350439606,225082.7446938101,58802.50429056357
298258354,162354.26553193876,191015.44862582223,69583.25805681896
298258399,161132.46303390645,212691.70495035333,100700.95281798288
298258513,162617.16436581642,226934.7730659595,88553.334581886
298258611,131831.0317205581,204784.5803190292,62485.57257705429
298258714,118071.8407901784,207200.1517909748,89217.91821491302
298262599,152057.62891843545,185923.26062047784,91604.44689178668
298262644,128894.21339221844,170837.5672563888,73758.22234330077
298262663,158187.188601903,208749.47428060367,60247.51418079479
298262837,167260.49445551916,224650.95376339383,68448.40152323266
298262867,96522.13578616185,192707.32388139723,66472.36885685888
298266716,137477.1666909322,164521.80275584257,67789.95213050964
298266903,154984.98046460268,185150.55051697107,73242.9558710061
298267207,133364.95966721003,161322.53357889462,68776.76732208683
298270808,158032.62368864677,172741.3350801544,90229.2360196506
298275356,184219.8993521618,179465.40465526187,99167.81502547256
298279629,165777.27954473783,185853.84742151503,78340.6319357405
298288301,164098.0475037917,187992.2744052251,97702.90114359144
298405402,237409.6964406754,185892.3837143704,91084.56352496867
298547259,93461.84962173869,203498.177490274,70087.54291529674
298547436,80597.53751801659,197859.7157724793,59004.11942432174
298586553,159542.78304704884,217046.903749614,63115.903012029965
298586733,138412.66783845474,204232.7950330484,70089.18097766764
298590924,84540.66815880188,189756.5714739473,67467.22708011665
298591075,135794.2962911443,192827.77650773217,67915.65580193899
298591130,141966.58690338297,184099.63954101835,58989.046759816185
298595196,142812.6783705376,220504.2318819044,92528.23007105784
298595394,150295.2578152451,237030.8089957244,111472.05553733384
298599672,169466.18276166084,209600.0228812313,69976.38109065198
298603633,153658.78548941042,182936.61964328864,95351.2727170077
298603693,166500.46239269702,193442.31686009985,71428.39499777395
298603730,156665.9375859552,216184.0628560344,100163.46467897904
298603963,96944.396986008,201312.5851531537,63754.01930893565
298607679,102544.60152453088,198028.0649622561,64974.064267766094
298612190,104387.45720595303,196501.39944431928,63934.43442887186
298616588,164628.93227910053,209784.9959095317,64166.32946182085
298616761,156472.45646103416,209505.81637790444,60562.88476692789
298625276,173637.6015883748,175572.13172212,88344.8218348872
298927224,157455.09333100257,192796.6816914361,73818.40658920999
298927362,148548.40328835914,180514.2924812003,73022.37953354907
298931489,145406.22700583763,202012.51410052623,66886.30838594167
298931773,114360.81084472382,179159.6183998275,81907.18276150146
298935111,114341.17652893047,194145.84288548355,54358.467987036274
298935146,110897.72221018182,197863.6900757848,67572.49322689393
298936099,113380.64665767184,196134.8124534425,50344.6581680128
298944444,171786.2197294211,198456.6238823826,117337.63337883948
298944479,153205.45937695517,190848.4000863908,72224.16182915952
298944620,175697.63775362112,172507.63206874157,108742.76468326536
298948785,140874.9677119545,172156.1128990538,67835.78007934758
298957166,171443.6782565138,216996.11023157343,91400.69724778044
298957344,135202.9164179655,187368.7408285276,65084.87073382704
298961895,188429.47744244224,209414.78118947105,89787.93201518494
298962041,172196.77561689605,210790.6305945817,73784.48808655298
299043307,136597.51669318558,223078.6180984003,67554.89908386448
299043389,215361.0231670357,231229.09413976333,67266.13637790711
299083134,239681.09839478243,178290.33947323845,88924.16409642613
299268507,88794.44777721059,202392.2081149911,74596.059144124
299272434,89154.1303740478,171164.47895623295,91197.01994707558
299272806,101755.68781484466,205808.2516219882,71555.29534437528
299289811,174690.38034948116,227125.2705329873,95972.05292444013
299290105,170328.10652900726,176855.20072268782,80521.916297577
299293552,173548.60775602423,188777.23561526515,89935.85339091181
299298381,151927.3232084677,174983.1291593441,78611.10423265476
299604862,122128.95448054372,202471.29862490663,68949.1035247446
299613271,133884.0905829037,187766.0002582356,59125.69487948509
299613480,150888.75727533724,228306.37353366715,103727.50975225214
299617484,139660.19769041557,199792.39496206207,67813.08261633122
299617529,147270.76443746462,184581.92569981675,73642.62197692966
299617731,143924.89697439867,184177.8171955256,60897.46293066008
299617849,132482.23414820654,191484.930493494,71769.02958100167
299617872,120657.36913029347,175918.14416289076,63974.06021949786
299621755,206027.22712264137,213159.5536699176,71499.01567275627
299626157,147614.05547002115,199217.97234618693,80112.51539057861
299954299,123306.76360529354,187987.1411020168,65480.8567522356
299954300,142900.62415066626,200301.06946342363,66990.17168493742
299958695,147398.13787674505,200808.64393029144,68688.40732193315
299958696,135940.99623413046,183420.222924084,58623.01572877746
300968622,135556.80995600868,168201.57117612494,114145.2237622015
301037686,200416.1382227354,223437.41594131352,87316.7540887501
301314150,124906.9261670532,164332.70219581667,122606.66714102685
301314208,122904.27578732376,160879.74565867268,121906.84394612384
301318641,133822.8819923115,166280.26107643204,113225.40524107672
324370873,76080.27812185114,156722.01656084546,109135.7450265316
324721026,107506.92942711287,199631.3934491216,86000.62759713168
324725187,105222.54965551443,195691.7426433965,94799.12367821166
324790113,81691.54283056218,165360.37806191907,43787.654764914565
324846570,154831.6129242028,156798.48971677336,54614.903176377775
325113795,92439.07935604308,161980.82709869585,61264.889820085045
325122525,77502.53085785822,154332.5547898174,54938.646069649
325122802,75940.06179837938,160404.4597663226,60791.029628165415
325127286,75596.89282585368,178784.2417865322,50982.67264678472
325131735,75253.50955374369,172812.08940046205,48003.88980844153
325446181,61592.48692548237,180234.02425662824,49402.78008327821
325455002,116160.18584884306,161814.2959935034,48379.017581878565
325455305,81710.45838179885,154519.31803597923,44282.56193055251
325455473,57937.39480077732,152219.40457800266,68183.19802387508
325458991,55851.38833741966,164395.1869032535,68243.79763763596
325472654,65790.36060380648,144419.80199345396,73427.12023086403
325484974,83144.94057680138,181597.9484978965,68579.88833277904
325489440,162631.16965984102,175148.82134015206,85968.8567756618
325490014,77095.23774637478,166385.62797992938,65855.5603133358
325529237,151034.873731057,157078.87255073254,56382.61381222772
325743813,93600.175078968,192437.1838062096,110984.2721791123
325787243,55801.768548868895,150710.5456378543,68964.97559205044
325791831,64382.08454795823,158313.3690534955,68063.73547536181
325791855,80988.2665657832,161948.7491757374,46817.40831314887
325797488,55310.78864220255,141816.1135351494,73630.27287234865
325797575,52534.65973629437,150483.48494192123,67997.11915629442
325802256,44226.08638152595,153600.23069101808,67188.32140781179
325814461,75020.50357271307,134151.8316455251,79150.61128585266
325814669,63726.4153317759,161265.4396883945,75221.69408944256
325814784,92158.2343807122,179565.68165253458,64801.76302284066
325815440,78673.13284069627,141761.5616211468,66600.51059447764
325826011,69391.35091167655,170666.01688200238,63928.92247721088
325834652,63558.50895654659,167086.84497580866,75737.39678512678
325839288,148923.53873453697,151590.22774678303,115578.66689554366
325839302,166900.90586912204,147202.0738151187,117111.8509790441
326119769,84454.83698370954,170371.87015182563,86378.85543161942
326124243,73188.16307179206,165671.19577761076,44647.236989299614
326128466,58725.50983607986,161375.58664612268,61376.96646574016
326128670,94345.66165586088,155986.62102976968,44844.22603313304
326134056,66208.55093933016,165099.28218491207,55504.65110567837
326134570,80071.74070523743,168075.2436564414,46661.71760363655
326137566,67692.42197527284,156208.39434203072,58863.00656836895
326154371,65675.39984449746,161655.41518866914,72934.81384846273
326155085,73130.6674203269,182263.68174783653,59680.574511429375
326159593,65844.30619538993,171086.10109631025,63369.01715584106
326159897,69748.42064483573,157827.2730259508,72332.20373907026
326159907,65746.07430065166,147321.38579004494,76516.87100564913
326164634,67120.06990082108,143119.89782615626,77257.4772800467
326164742,70779.40461742583,168132.1919985604,55220.03474411383
326184549,202479.00142267093,162827.5751922378,124197.02093149412
326253554,176085.23918415667,183273.3552489154,125986.65514609068
326460989,57469.063294048006,185547.1130305397,52584.55010284655
326465302,101772.79804453366,154448.47103168478,65794.06203587676
326474963,108754.50056261446,191301.7722935544,66270.96683578737
326475920,49926.77107855855,158499.12010729458,61809.91871273036
326496740,62264.03695432877,173431.20285805187,63085.778288042646
326500709,71679.62992737025,176097.15104893895,61659.26077761865
326504486,96519.68798678744,186316.5524880237,62723.62171999546
326508001,79678.13680425957,157564.05465579807,53168.912789683
326508583,127544.42938551956,163002.86180592366,62772.891428762014
326509224,113936.72733425089,164765.5618086763,43938.73367800888
326525255,207835.9364786741,165113.52645409078,124374.34490274447
326525339,178062.04446571687,165861.75706872228,109043.10848225393
326530038,178272.295688988,180226.99748558487,82551.70629118373
326542980,139287.8909657304,181092.1071968205,59914.18986938927
326547252,137505.41887390142,166643.97982020202,59053.03277576542
326560782,89931.56040406803,167842.96367208462,122860.51955771031
326810603,77995.59467179875,177623.85232848377,70477.1751163769
326811922,75324.4595203856,198043.6111969527,62340.52472232916
326812225,54874.07959271043,148413.34537377223,69546.12125730832
326817334,131555.0880101647,223978.85031779704,98953.74725873396
326817510,73392.46251356261,161152.9430126369,76807.03887915898
326817565,58528.33239125005,148629.80793205282,69114.59747205002
326849964,152702.00762348087,196086.5055649664,99564.7101636456
326875404,210030.13630676013,163891.5913506847,123696.02671954084
326879917,119622.1463323813,168807.30586187748,62926.58660379399
