id,x_cm,y_cm,z_cm
48128839955,1105607.5368476126,1223515.3624634966,94136.74639237345
104298141834,2943064.587747165,1972067.9963312263,171079.08576820564
72630557397,1550480.0624558434,820936.0715203366,143139.9307507444
82987105592,3093765.071491449,1107324.7086980643,157462.4146028953
36516137462,2052219.3763302544,551978.107027758,67069.20872548799
621478193,2859030.147336594,418385.1073478833,14209.739945999809
3690739823,2260429.180712834,1190093.293067659,33166.793114064894
5843305646,2007680.150002897,1675560.1359384896,94865.6683726478
4568304005,3350543.3537293565,1424066.3834856506,42313.76699032176
3677539348,2738806.8121489496,1206872.9941086876,109758.48332850134
2378372049,1862562.863302608,1069774.8914222943,27642.316343547416
5306062471,2141808.6428340687,1542288.4029726845,129045.78909831202
5171630412,1432884.1443984197,1460411.8921610324,104231.47824494356
5055406469,1391281.4733361695,1649651.8321206418,79403.5472060895
37495296894,2856502.807310454,858714.126210555,87070.18639037597
78601447100,2089443.338353193,2179046.304290445,146742.01398808142
3573478465,2194894.9400981725,1077855.6944119977,110588.8785620873
911073206,2334364.753102913,595665.6036816449,45478.98831604527
39837195007,2401979.5184901645,1432524.1267786217,134620.30282010158
22003532167,2229475.2472180096,1262565.0440545797,111714.30665716478
4201468173,2761949.755372627,1211431.443560087,117093.32913265236
29547623483,3065696.894836246,1082200.123490586,116383.58351011266
3615689454,1806468.2218546867,1116909.1371017997,90840.84404342675
38398485052,3156825.9168444867,1048374.003863039,100218.73181850566
2307965742,2412600.112181812,890661.3383979734,81303.88244994887
4621231400,1991105.9174935252,1350932.748899462,128029.04317291507
5133843018,2721143.0831115926,1643969.068751702,61399.05441692965
28979673388,3045737.0872808853,806069.0235947579,109977.10959124388
6034505775,2502063.8135032225,1639549.431460792,107998.91581376754
474241157,2444420.933482026,426839.2019828286,18288.305555295607
5421628756,1950497.4946595128,1578046.3360297205,67578.66560186788
29803344255,1728125.718705696,1088158.169945025,127441.60929579074
6660174348,2409042.420661296,1846140.3944002525,108747.72381219012
6093743305,2590822.4708255995,1663399.15700128,95517.32801197088
2979846433,2874714.140959491,983390.5021446134,40933.43524600412
29824750479,3156685.330579364,1073701.4691351375,77304.42605049511
29674739276,2194594.114550942,1001570.6244560285,116295.05723981184
5295067279,2818801.031108316,1671671.0984602463,76304.41813907634
40375897744,2486384.207002762,1511338.247416578,109305.560713688
2685168558,1908307.3173514984,1034247.0934219722,32649.16232102589
3458613090,2487422.195240939,1116904.4447092302,21854.967391486098
6052435998,3119949.5609902283,1781971.8876398792,70205.25180284187
2669997283,1849725.9976966132,1025079.2181502111,50715.06161517083
6571050167,1928633.3157421427,1874590.559533321,65394.2131049926
40753392760,2148853.754527816,1661550.4374234,135206.58742673162
38116553968,1849190.7194896624,987067.183019963,76070.66033690411
3531662040,2543045.3731789053,1199448.4426958214,37153.33681396124
1406747970,2692375.043953836,655139.085679714,83596.1337997523
34026974968,1999636.3804942155,2113665.171919766,130700.4282468212
1525017382,3126909.269055105,884953.247919546,38937.01576760068
96333793033,2560693.7324954085,2180515.287818613,159230.80470319837
3604258024,2397712.413582159,1155384.121006458,87565.67550337236
31393305220,2428308.48016553,1368503.9823581495,117612.62098118196
33013024630,3261977.925724448,1813598.005128642,97913.22788942212
6326350514,2640975.95756452,1803368.3487875704,107509.18757793664
27900660836,2605925.252997665,613453.1180658522,105881.75767319989
5427615501,3406779.959827843,1594592.1230352744,30369.11039698477
41207906071,3097042.9252998177,1884863.726240068,117927.78535657351
7833612891,902848.7232865829,2154221.2130130297,14533.189466525086
4094470869,1193661.6469939265,1455094.4649166025,49420.49989737207
5858039612,1825758.350432166,1606925.3710384262,83190.88669874522
3143290274,3662328.5911333696,1074552.4807131789,23648.06671918666
3588284587,2104492.926362922,1148223.583307359,36861.35827913086
47905065243,3308524.057437128,1134761.5311450963,123587.69836081844
68924445191,2987090.6339950827,1967445.301836717,146969.81092014603
3796362923,3195688.4048867035,1169236.4823820502,51187.12601142599
29326767871,2605447.26953101,864771.0119338878,130934.6748569777
29470587607,2055135.6390722173,973899.7287637456,96027.57015678128
6601652355,2322460.4643263146,1902793.2653032716,121960.2384855576
31395918226,2959985.815795838,1517949.9573477006,124053.26701826743
64600957595,2985535.057002781,1001948.4123331445,133482.02765252456
56645119749,1182214.630506627,1143655.1292306487,92892.98978801216
11276849363,2612578.84780182,870801.6852221998,124106.4068924613
36779935593,2545154.413333876,482195.75932082674,145857.31096290992
548327528,2709671.562093606,635584.5378406546,20823.52128831092
31185431398,1528832.0828919308,1243483.697627402,132655.704045487
38392702117,1574732.6572600054,1155887.4976250993,114079.6161835316
19111176030,3354420.5962662064,622226.7653647277,40747.71392014801
63598060330,3379358.072332802,684892.6438008649,134504.66015499955
11378560540,2720708.1629874045,679302.5708444873,102844.9256768904
4924801658,1522596.2804149415,1522056.817303213,88916.3101680631
30501870437,1472036.5564391124,1308394.5960552888,120195.85036772108
31557202337,3294719.299013924,1485767.6878280758,97709.33738257896
45499652087,2520838.4146379377,457522.0149048,142067.5603137425
3723504887,3138242.9043161813,1210513.9386584314,12678.87858896353
29212295499,3030999.921764318,965135.5177853284,118304.3216196981
40389068436,2212989.3229486234,1465545.6154878773,112566.74768551992
92022890980,2085240.733880645,1149546.590120102,167462.4525053544
43559456228,1484052.447876393,2240110.2853356926,74107.51955987094
73139431439,1440189.23469305,875836.1700426515,146087.60779919516
42745435940,1925493.0395731695,2046470.1787715084,88566.03429282681
78818797164,1923813.3359547567,2224174.148049335,136601.74769988476
86961192500,3091871.0989707937,2044975.2403811435,152321.6722566598
36636349501,2953404.153365339,567317.7524020034,92524.83549621314
47044671525,2953403.12102302,917443.2135894148,132344.3082151384
2831645372,2182157.5635671387,1237825.423866229,29225.33956406169
2878631738,3020976.940486287,984291.0898156262,71397.924262378
23921710148,1515231.2122068808,1575589.8228115174,139451.35349796075
38333115125,1406379.6817919218,1007111.5017987016,67061.93160883283
28540693908,2559544.404723397,792581.490423918,131377.6129148804
6237708396,2341053.6295949174,1709486.8854569842,97039.611740689
5818660217,2723489.444110568,1749480.2239984989,27421.580000452
30707905226,2196443.619025185,1320689.1988784918,105665.1004887631
3120876190,1794500.4331673498,1082223.0992013633,19954.004950812887
38425920329,2751231.193645961,969513.157717054,102652.62007055008
5303667395,1678241.605744334,1516576.7562052333,110648.35889538714
302124216,3074487.5476371725,342130.5085577283,8691.23450602506
5741377673,1686174.5019530852,1692272.7621270418,93302.03436615811
2878557957,3017079.743763663,980661.7871751604,68847.0690714836
36416807910,2630982.754025495,564808.4041792463,116036.57465252568
40783237234,2461244.583015769,1576418.8597157546,152982.32727888486
4843035023,2518229.416648441,1618217.3727775365,113064.67998054253
4782426301,2357500.764824053,1397559.5109929335,83526.2083215026
7864332863,1260826.6797151945,2197498.793816396,43802.15016724894
3630173640,1852939.3032040235,1107905.552578128,108012.62443336452
6193642015,2027983.312690536,1817806.008957192,114745.92903374156
3559797036,2060852.4827414132,1377124.350098408,114123.2676602389
40258098001,2350310.441448914,1620915.48495053,132355.54661874133
29907798751,2320619.2052083467,1153111.5418159848,132566.66856884098
2893276289,2999773.494821265,1015519.9217514284,25369.64192926066
4798531060,2576424.964258614,1563422.943064939,79882.73816399241
4989309345,2540676.6077928566,1662438.871173879,92065.10157303743
4902767850,3236198.056005648,1461999.711194869,48914.951499675946
2308695556,2483086.6970041506,790730.2114805313,113184.54859491704
5654281423,1805286.3593469115,1799174.2586351167,31171.617781296536
3309479632,1763976.6767269368,1344753.894384881,56901.6645850896
40146209249,3341194.2071450623,1414234.392856878,95579.2913523245
29950799572,1960844.5609623312,1113048.7814814246,124804.7887795761
6719687060,2580196.261945647,1936674.631864143,38511.017046396686
4637132330,2478000.700538387,1163142.9433525507,104022.20303853312
5916749978,1944706.2493135408,1844115.1548386847,78604.47504062737
41496554507,2461709.1751250327,1706996.9722843922,131737.10812769888
28554798405,2414623.740876678,732369.2345584632,124927.76690043518
2494975107,1791578.276847232,934779.6268630864,33476.26682113984
69272459655,2692006.393710187,2058256.6859638744,131459.84928465498
5232282961,1779336.5872709365,1588506.3853552258,109593.79042812096
30124333029,1750400.1480005467,977035.9995059008,129012.08793035331
3927202010,3129377.280378567,1216435.1659668945,33854.19039082841
4506657063,2623481.85946974,1325694.592235353,86268.16160714855
1028845338,2860929.140437843,639610.4706295273,63713.89944308357
25625967945,1690949.6479292002,2181537.0967206326,44472.80740673043
28771622951,1934475.9139553,1001642.542150938,99571.4584797632
6150116581,1980012.044199914,1752462.743078099,73516.8058931539
27768388911,2164828.382283971,561789.6193335833,128831.97868151205
2641716053,2027186.284002179,1002803.0202417468,34831.077709480815
4648127143,1562147.065314221,1361944.932530817,125016.09708054949
2748346789,3150677.1183221,1071776.5672558655,46314.82862231481
6763957117,2116534.425688297,2017174.5346214536,57237.345806187375
2528821146,2970490.798201648,799141.1255217462,91349.8284755692
30864733844,1286358.5753337934,1314432.03187787,120070.2302734046
100499078889,3071436.871906133,1065255.5512192876,171556.1742767762
37581252436,2642317.96978838,861593.3142236922,111704.72275040536
2222593506,2855060.7042382928,808410.7266767647,20928.45165087029
4855081769,2260669.1260284632,1403716.0000617325,112974.87754513786
39694250521,3175258.4124280154,1289330.232075645,117053.77437444044
5957938062,1580387.4889120643,1765011.085031269,73605.04614913455
38717924646,2970233.2379519264,1121693.148488758,111783.96402512744
27157877210,2546123.987622005,510685.7921280718,115403.84862417288
31687968886,3233582.4560008147,1471149.648222196,91661.26697204787
2233573446,2059181.1520672631,803186.0145666476,104334.09599776725
40088068684,3372783.2138879765,1481543.0937296438,79978.67963967459
5800568720,2108301.705020681,1774482.906809816,47659.55888844136
4553993534,3353379.8315488137,1426988.3363192638,39856.8470749822
1435950666,2728480.683221281,655566.7117522095,16929.264808022213
1552525292,2726762.4072688925,687704.3987976864,24108.86804976334
59827496437,3373043.274465395,1954912.028338665,133286.71665697827
5703691102,3279392.691117043,1599952.414642878,101139.1957828722
5092785041,3366606.242782044,1604553.850312305,33462.64785049364
39089711353,1338923.0877400402,1193409.7587213377,101705.55581554468
29541767781,1656060.9230585974,975577.8689989626,106123.6924766074
4547160238,1492223.9140287656,1569799.233303713,77929.60947178653
1974274258,2683546.7692395747,736735.8383300105,120528.09014710676
1564731074,2174413.236117337,643659.266399491,95009.70552277454
5689193184,3277332.656063986,1767663.229921574,33155.17358797496
3805984825,2005215.4397102587,1151399.3953189887,106666.14676318436
39941562095,3056429.3110960885,1409372.960549601,120704.82346228606
707068981,2308623.448795845,534756.206192791,30601.38059549751
38057361894,1605029.0216071752,923696.9077642128,69022.15423528508
39903716929,1022949.350329336,1350368.6582291438,121829.77483348695
4102181224,3239599.4083257653,1445634.257467175,45669.658649458266
4574288894,1271086.5692783275,1398068.2943328018,45936.5583259549
6634738266,3162266.101998044,1865258.4859864523,76549.80847098763
5291856456,2251761.116912428,1501085.060652053,110971.8366790892
28962954667,2573845.521231952,831509.1066576847,111539.14073634928
36460450442,2645753.1311320243,607923.181680802,109445.99116227948
5781616951,1089431.0374512752,1676173.9554010672,110018.76372494988
37460982725,1737973.7721955765,823265.4137002642,91938.4802486002
4549759569,2370726.4121404234,1392077.251622236,87321.14059213441
517709150,2403272.0474905404,410000.0833917106,15935.355174794118
32908465182,2751201.195530923,1800384.719132805,105963.8427682282
4114707864,2712421.3643845613,1336558.7595080703,86812.10004568515
4781200505,2020033.3444939048,1505906.6804696866,57336.560902368896
4708341005,2012035.9606873083,1457090.7018329825,105102.03036145442
73038144360,1467139.2714155524,926742.1046294247,141152.30511219124
30327724734,1675368.4962133248,1074197.4139629223,113437.73237214494
4824798917,1837198.7325501696,1516330.8620558144,48785.82559161649
4157795370,2472409.4856495606,1500737.147021124,22520.6910224784
69170092303,2719560.316407632,2085113.0597568208,157341.90899401813
55269049779,2763035.6417192933,706848.8887278384,155880.34588743537
6166411150,2617043.624173885,1725312.7511252926,89452.33615646268
2731438310,2671803.5180963995,890140.5454438854,103713.17403511386
4346308897,2589545.524074597,1206469.7841999163,102580.11964091635
2669822078,1810698.568441063,1042374.2326310847,70959.24783799144
42315596546,3416874.941590249,1937770.4093426915,88067.52119230233
5362436295,1753939.1060204136,1664855.3143873615,100737.06330173876
6687404315,1820964.0933648471,1963699.820170755,24183.12519554039
4070380025,2588376.5907477457,1247777.858029656,119030.54794253696
38173949621,1611447.2065549209,939915.685883496,149778.71348010478
2364093141,1752394.2018104712,963658.38151966,17115.110146497213
71890594325,2155223.3789873803,573361.8912389143,166511.5131349676
4137383546,1213739.847993121,1456244.484874671,58785.24173140376
1579742042,2290782.833508354,582531.836562849,39849.29954190697
1564717659,2143862.4579510908,633786.8936095556,29373.9242417269
4146669672,3399037.412709004,1272135.681040626,29020.45149196049
71991925403,2011595.358995688,618744.4773123633,156310.3368802409
883726166,2914892.016247347,484493.2565905358,38779.36722545422
52235954842,1676944.6288235595,2176196.246222052,130317.68350780389
5460716042,932245.3215074376,1661997.4506600895,69720.18082650335
5450320943,1641999.4324585868,1743508.1831557702,84087.51890557808
41045076788,2530089.8027058123,1684011.3077296498,146576.04094240197
6311283176,2268980.97652416,1760958.3410988974,128213.78643878308
5277868699,2532872.319701225,1558688.8943012413,79921.48477197785
78399529852,2559656.889559589,2127079.37113122,152248.00400997512
29848505531,1929888.9229181465,1096492.59420319,123259.19229162036
4649776176,1798979.8216853554,1505223.6723339004,89290.98384714458
6095451259,2921643.111453696,1672530.7022273545,106748.4924769268
39112226336,3150074.674956328,1207254.4010007058,117863.96946189282
4814432342,2801087.6296598017,1461436.8546993928,80080.42100836815
4144420854,2988348.939172932,1321695.9683997068,89655.47608510777
36228251348,2880532.26386538,466361.7835789579,108528.2878109596
38159642879,1674824.2777478718,904721.0557831704,145721.2163648602
30533569221,2167039.833636016,1204089.3338856397,114647.45552008672
6188210859,793660.7187753678,1757246.669424609,45695.94213778138
3004944809,1887934.9794064655,975292.5802902308,74069.70449827281
31084916527,1688558.2050089547,1411608.5262705013,134904.4475645669
2656316309,1875337.392218824,1177755.1079454457,48528.49278951491
74723961142,892420.905285585,1304367.20954105,153219.65307607505
44785633767,2353767.7977936887,465682.1171653767,136011.6010586764
2863914465,3037982.3987069856,960241.9135204392,27759.484715614748
87756843762,1900759.701440913,2242488.022670832,144081.55557434226
3719255305,2084569.233376245,1253645.5714334962,65495.510937005245
29297433796,2480089.35103716,906658.8096650044,83205.66061739078
30922643592,1235615.793328557,1298682.746022921,106256.02766130508
37477819194,2257168.3806941165,801635.266278215,88629.61252959252
3343498390,2695160.6652171896,1207020.8505466112,23127.424319628983
3515031473,2208793.9392078603,1033120.8374723736,102006.66157382716
6340572172,2539599.617874382,1820069.0652461944,46435.984776802456
66121360864,1105725.0728779223,1143971.6802543171,154979.27218035597
3910980137,2760898.669035039,1135472.1123518164,88430.9416299631
33111666906,2680950.063388937,1909157.477332833,114867.8220350006
4011041996,2220063.348391515,1250877.710123469,116081.42467906656
4967115657,1072039.496603455,1439124.4553953833,55892.56917229424
6865813647,2722433.313208756,1901211.3182660192,79344.4989575327
40461547302,2253257.8881464,1560472.2516004697,143988.38665732776
39636239897,3258389.1452831635,1376850.9873933268,109473.92139632872
33231776587,3356606.9937267154,1872942.063006532,75434.83267900588
38493932787,1684956.2564865083,814211.3215028836,137497.38281607546
2105449736,2651775.9582596896,792632.4182112621,41876.34632792338
5923085908,3434475.2708828663,1702107.0098984186,29204.27183283261
67921735555,3402671.852516785,1705285.22541572,135250.3824333413
5090975466,2910505.4282500385,1497509.8016898918,36482.19135244184
5754093492,1365595.212815704,1670428.0935824588,58581.83735386963
41864559500,3467032.594077351,1831047.3913504416,79820.14027033655
30475194347,2089878.978691202,1212300.5326805825,139161.96924138776
72034808350,1842784.9732490447,548061.5128804543,148708.0220555053
532775965,2522247.5873867194,415464.9171409346,41925.75887056128
27739477105,2402730.4390997365,508223.528763727,118399.24856354228
29110569948,2975841.6297301697,941841.5256766232,131990.1992023746
29311319609,2306902.040879745,1099392.0582306497,117360.06205435412
33709214115,2620326.044761819,1975810.7861091737,97184.33555745348
40121593287,968785.3045397776,1409498.633469754,111455.9333583914
58081085797,3390635.4259842234,1569587.3559440211,120367.1174944484
33199696740,2836694.3838742585,1888532.464708025,114344.755630418
6516309515,2734045.895092568,1801570.541545383,88829.71764103533
27248225946,3256843.095156348,449400.0552894598,48405.76342151421
7285402573,1939410.6317183368,2020364.8828177936,97590.48699024942
38611762212,1773345.4479147245,1065734.2175351365,135822.11411499014
65354339868,2114901.135425119,1143840.480404137,156807.8553652431
30358153581,2084932.9294129268,1202308.882139811,134479.4472862449
36809034946,2455350.65375191,623888.5736990734,109306.9907397007
2846231358,2102697.361682236,1134798.1626290828,25966.28666561677
33840025552,2670894.3257029383,2000372.8199009483,78014.419489396
6791203001,1930353.7860766489,1983010.6736743092,90484.35824614638
33098527182,2800144.9335121447,1899106.995495416,129285.87344584554
1697425189,2587967.732962941,776114.4215540698,72085.0756802126
56317883240,2983186.894388331,996959.10826272,152279.7818687752
42005910724,2204721.9806160205,1913273.8421175417,129224.58061443316
41714591602,2389246.712422652,1817710.6466498172,131867.2141987038
4648681800,1750591.7147416803,1571927.6917695429,92665.277924781
36372551929,2595965.8314426625,489787.5179280007,109029.3909560442
32209909235,2624335.595203134,1694289.518638337,125816.5618497429
4723234964,2038344.4806041557,1139022.5331420382,127557.5850486399
42429179225,2579742.941030307,2048138.2522375144,135032.6171183496
6063022286,2401739.781229913,1655239.4571001893,115074.95112946648
40043492476,3200464.250703784,1357840.13412424,116410.19372795075
31609254143,1868766.2381105025,1451637.305870658,123207.71349998598
5087280434,1965093.786778036,1575006.0736903662,99041.89004651642
29892556984,2237144.06484378,1053963.9973301096,114937.97048555824
6063256489,2023687.499335752,1752702.499614806,111768.54544448332
39709056207,3197027.4284394355,1326597.8019149434,108350.4462822868
577194056,2711293.498972784,413292.2580596569,22387.582611005382
6195686141,2610119.642723762,1822020.9284732053,83763.98464281866
5490457849,1130032.357898411,1601146.9346627502,77251.91829215184
1303622676,2466063.843460463,738997.11343292,27829.977253904417
4493108403,2803649.5948128374,1274312.1367303547,66703.0138870722
4638898421,2730738.434842866,1378147.7901898962,40610.02664648021
29556485515,1667246.5039383648,885478.4436222061,144568.36491406616
51831127605,2231980.9398090094,2050593.4328141783,106234.27008279864
39374387290,3216634.970785452,1262881.3402935097,81115.26716882532
39468986595,1614048.2191946437,1253840.249528202,144270.7428497686
31775851446,3363914.376667887,1514621.7329537254,70718.06397207227
3632058155,2229174.893496613,1134317.6960641532,59343.66961780322
38713647664,1802077.4293611504,1116174.4756970431,138266.5698042119
4259551076,2449412.19630374,1332027.2032217234,96853.40140556092
43326920740,1578732.331168746,2184689.3002592954,131843.3563851098
3401814559,2872470.5751401195,1015614.2611503511,97889.45438498084
5324737402,2926037.408417467,1665557.6774528385,95942.0010643594
372472494,2514773.8870929,369668.6575952867,30855.13253438743
59711462442,3408212.821159443,1908237.5697969724,125528.29223107953
39049938455,2209791.989295344,1232854.3779183945,127931.43264692448
30736523723,1984039.5618539772,1223416.0532353166,91181.0744581472
32355145462,2576344.278506386,1674937.9393877932,147379.59028260622
2366705935,2485292.685048273,916764.6245304676,28435.02543741811
4768380042,2147482.473117732,1581838.2272357685,99374.19200034218
78657764213,1693033.7226484772,2197532.206935908,158311.0045396128
28949696072,2828521.1700111823,823670.191967658,81928.86630698614
39112269310,3227308.639128441,1165662.7342301982,108922.30235610006
3237685115,1932764.481128792,962136.42033579,114264.63062401825
3881136606,2582622.305862582,1128345.360844942,92130.35448033675
57221392433,3251134.090039992,1320259.544777465,116033.58957996676
33049832538,1541058.218292985,1853300.6192778663,131027.98458729328
2674319782,3010889.0585694094,891353.519928211,107213.00023366867
4754743532,2492306.593998712,1538455.608453445,81296.78065066191
1959381225,2498265.05783385,748051.9257261284,47557.20029003189
1026363536,2209912.7565386062,539322.455380781,8858.00878285011
78645103491,2098933.08449958,2187542.557933654,144557.58606228363
897131027,2727779.7540286933,529214.1054730864,65262.764229157925
54759781470,2767555.3977731587,673555.7260295753,143781.1507863489
28614939806,2898993.5358580425,721543.1817492789,96824.75967499347
38834792221,3087952.700396611,1097977.4139243255,122826.76056755878
6457019088,2363299.70520304,1892291.4061119056,18120.197073848674
30271335278,2036932.2005651488,1152599.3376299494,132248.84315090158
5351879773,2674128.697467919,1577159.490223063,55837.84089701124
78371028162,2706417.776442179,2104709.01157754,156634.41102916363
5381884884,2645991.2112793103,1695434.2368267232,18414.422647067964
6300536339,3279233.698868033,1746851.83243789,102946.93384837612
33272818370,2878196.487211229,1928819.5484203652,133413.9785242186
39607171234,3204034.1424649274,1269063.034720047,97953.30532940004
41849811875,3474548.516628828,1857522.8153183125,75491.38807576534
3126482976,3138605.5208630124,1018717.4692676014,2469.058527896975
357916272,2479693.8349092435,467683.0538643141,29913.089380381123
2785945013,1688778.5927063804,975211.4536283785,34634.86216517006
37683912650,2809371.468107409,810010.5682544198,115613.90474517748
28073943660,2246021.782816403,545692.4783143176,126656.41717957704
2876280588,2499924.747468303,979245.9558563916,102561.24864827226
1959074590,2520578.9080714067,775586.8711870736,47607.70958687498
30620533370,2106938.041102985,1244110.720291976,134052.80708636352
37056214920,2387945.6586587164,757477.7366775495,129865.82911092589
55398487762,2343672.9284415515,899237.2013484706,137413.83486976306
28437172895,2177277.323051761,736683.8420265628,131222.47461853494
74288063500,1107053.2558347776,1139217.893981204,137585.11052291174
37737761313,1738990.9574197028,915769.0779394894,108047.1828536616
32031733221,1849882.3458824332,1542718.66866238,138260.8283828039
1990103194,2833758.350708272,677256.8699548586,95857.48177507728
31139640333,876900.4415575122,1388859.8057271375,47562.754510119696
41557193323,3110905.08806536,1873108.4823937083,91488.69993566514
100252013949,3103486.9366696784,1018704.1024273448,171056.59892601907
59405878335,3422535.476117593,1828612.159945213,125426.7366486029
6487940463,2749806.446261751,1875659.2464062616,24516.103382630947
36620463168,2515823.1948446087,709427.0714555269,108982.9464965584
29588519418,2315509.5422089626,955119.8921306594,131544.00644756167
3833187160,1459765.266705158,1087038.3624823354,39537.22604323923
4740902397,2882296.664487581,1582377.4712352897,24563.993569087528
4710165798,2445535.418182814,1460164.7444870495,62950.57316754213
38339219897,2866946.647058833,1023223.2083739092,119992.381206799
881448880,2372087.255049177,500387.2442994606,51932.25198392051
54805263682,3308935.5818858813,709910.1001576809,130321.14972301334
2324903677,2944073.7827157094,777776.8949715878,42302.87949873688
2526631361,2414896.2096537217,890669.1005360866,60402.44327860487
37595152642,2457895.1177059105,827074.6556436226,91771.8064135526
2499633228,2995777.897125252,798223.607574208,100688.41001287731
517825990,2469447.985437135,444271.6143467168,26176.763211885245
6310260226,2211302.32372384,1775184.2614392182,109386.71444275213
24351869285,3377334.9781593448,1873875.954438664,44329.45720693573
39942001435,3290085.237398998,1307773.0790797055,108217.05822843044
41814257914,1849876.430209525,1811580.5935186776,135260.16242728793
3210643118,2388987.6270994875,1119596.1435052506,95381.56153121474
